step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
33934,8483.500000,3,1.271871e-12,4.102718e-12,3.004044e-16,-8.920316e-21,-8.327219e-11
33935,8483.750000,3,1.527667e-12,4.136247e-12,3.004087e-16,-1.529953e-20,1.462878e-10
33936,8484.000000,3,1.186606e-12,4.166667e-12,3.004129e-16,-3.160492e-20,4.899794e-11
33937,8484.250000,3,1.165290e-12,4.196865e-12,3.004171e-16,-8.041850e-20,-9.774889e-11
33938,8484.500000,3,1.030287e-12,4.231060e-12,3.004214e-16,-1.179560e-20,-4.812678e-11
33939,8484.750000,3,1.591616e-12,4.263034e-12,3.004256e-16,-1.074309e-19,1.132405e-10
33940,8485.000000,3,1.172396e-12,4.292122e-12,3.004298e-16,-9.439454e-20,-2.703165e-11
33941,8485.250000,3,1.868727e-12,4.323653e-12,3.004340e-16,4.794339e-20,-6.794296e-11
33942,8485.500000,3,1.165290e-12,4.356515e-12,3.004382e-16,-1.412097e-19,3.000064e-11
33943,8485.750000,3,1.186606e-12,4.388045e-12,3.004424e-16,-8.327724e-20,-1.966646e-11
33944,8486.000000,3,1.236344e-12,4.417799e-12,3.004466e-16,1.349959e-20,1.522979e-10
33945,8486.250000,3,1.449507e-12,4.447553e-12,3.004508e-16,8.028615e-20,-8.689399e-11
33946,8486.500000,3,1.094236e-12,4.480860e-12,3.004550e-16,4.536258e-20,2.479567e-10
33947,8486.750000,3,2.266631e-12,4.510170e-12,3.755740e-16,2.812745e-20,-1.296509e-10
33948,8487.000000,3,1.826095e-12,4.545919e-12,3.004634e-16,1.555199e-19,-1.076434e-10
33949,8487.250000,3,1.705303e-12,4.575229e-12,3.004676e-16,-3.596581e-20,7.122539e-11
33950,8487.500000,3,9.379164e-13,4.600320e-12,3.004718e-16,5.789603e-20,-1.238787e-11
33951,8487.750000,3,1.151079e-12,4.633405e-12,3.004760e-16,-2.691977e-20,2.619902e-11
33952,8488.000000,3,1.016076e-12,4.659606e-12,3.004802e-16,9.856684e-21,9.941922e-11
33953,8488.250000,3,1.278977e-12,4.689582e-12,3.004844e-16,-2.654787e-19,-9.230841e-11
33954,8488.500000,3,1.072920e-12,4.722001e-12,3.004885e-16,-9.331921e-20,-6.035120e-11
33955,8488.750000,3,1.108447e-12,4.750644e-12,3.004927e-16,1.521086e-19,-1.217215e-10
33956,8489.000000,3,1.008971e-12,4.777290e-12,3.756211e-16,-4.807905e-20,-1.373282e-11
33957,8489.250000,3,1.165290e-12,4.807932e-12,3.005011e-16,-7.426428e-20,4.211798e-12
33958,8489.500000,3,1.065814e-12,4.835687e-12,3.005052e-16,8.259895e-20,1.066302e-10
33959,8489.750000,3,1.307399e-12,4.866108e-12,3.005094e-16,4.807243e-20,2.307005e-11
33960,8490.000000,3,1.314504e-12,4.894751e-12,3.756419e-16,-2.522603e-19,-3.955064e-11
33961,8490.250000,3,1.882938e-12,4.921397e-12,3.005177e-16,1.000359e-19,2.007988e-10
33962,8490.500000,3,1.797673e-12,4.952039e-12,3.005219e-16,-9.823928e-20,4.407191e-11
33963,8490.750000,3,1.811884e-12,4.980905e-12,3.005260e-16,4.271892e-20,-1.305219e-10
33964,8491.000000,3,1.250555e-12,5.004885e-12,3.005302e-16,-1.864134e-20,1.708078e-10
33965,8491.250000,3,1.939782e-12,5.038858e-12,3.005343e-16,-1.357238e-20,-4.951889e-11
33966,8491.500000,3,1.286082e-12,5.061951e-12,3.005384e-16,4.119029e-20,8.609069e-11
33967,8491.750000,3,1.499245e-12,5.089040e-12,3.005426e-16,1.140186e-19,-1.380854e-10
33968,8492.000000,3,9.308110e-13,5.118128e-12,3.005467e-16,-3.887749e-20,-1.748041e-11
33969,8492.250000,3,1.399769e-12,5.147216e-12,3.005509e-16,-9.855692e-20,-1.761941e-11
33970,8492.500000,3,1.094236e-12,5.175860e-12,3.005550e-16,-1.915750e-20,2.246148e-12
33971,8492.750000,3,1.577405e-12,5.201617e-12,3.005591e-16,-7.617010e-20,-4.335693e-11
33972,8493.000000,3,1.755041e-12,5.228262e-12,3.005632e-16,3.730585e-20,8.605200e-11
33973,8493.250000,3,1.762146e-12,5.255130e-12,3.005674e-16,4.782097e-20,5.181627e-11
33974,8493.500000,3,1.513456e-12,5.281331e-12,3.757144e-16,-9.185014e-21,-3.946021e-11
33975,8493.750000,3,1.740830e-12,5.309087e-12,3.757195e-16,5.764787e-20,7.385592e-11
33976,8494.000000,3,1.293188e-12,5.338618e-12,3.005797e-16,3.590626e-20,7.230905e-11
33977,8494.250000,3,1.648459e-12,5.362599e-12,3.005838e-16,8.275446e-20,-1.547006e-10
33978,8494.500000,3,1.868727e-12,5.388356e-12,3.005879e-16,1.245172e-19,-3.077817e-10
33979,8494.750000,3,1.307399e-12,5.417000e-12,3.005920e-16,4.366521e-20,9.884332e-11
33980,8495.000000,3,1.200817e-12,5.441647e-12,3.005961e-16,-4.722870e-20,3.400447e-11
33981,8495.250000,3,1.413980e-12,5.467626e-12,3.757503e-16,-3.763672e-20,5.603723e-11
33982,8495.500000,3,2.138734e-12,5.492717e-12,3.006043e-16,1.656346e-20,8.530615e-11
33983,8495.750000,3,2.081890e-12,5.522027e-12,3.006084e-16,2.141736e-20,1.834618e-10
33984,8496.000000,3,2.451372e-12,5.544232e-12,3.006125e-16,-1.212911e-19,-9.358103e-11
33985,8496.250000,3,1.236344e-12,5.570655e-12,3.757708e-16,-6.646562e-20,-2.087969e-11
33986,8496.500000,3,1.428191e-12,5.600409e-12,3.006207e-16,1.189486e-19,1.360630e-10
33987,8496.750000,3,1.399769e-12,5.621503e-12,3.006248e-16,-1.331430e-19,-1.127315e-10
33988,8497.000000,3,1.158185e-12,5.650147e-12,3.006289e-16,3.047333e-20,8.440798e-11
33989,8497.250000,3,1.342926e-12,5.674128e-12,3.006329e-16,-9.097994e-20,9.574813e-11
33990,8497.500000,3,1.364242e-12,5.700107e-12,3.757962e-16,-1.079272e-19,2.677986e-11
33991,8497.750000,3,1.421085e-12,5.726752e-12,3.006411e-16,-1.880645e-19,-6.879775e-11
33992,8498.000000,3,1.080025e-12,5.750511e-12,3.006452e-16,-2.354156e-20,6.230511e-11
33993,8498.250000,3,1.101341e-12,5.774936e-12,3.006492e-16,5.459061e-20,1.335275e-10
33994,8498.500000,3,2.025047e-12,5.802248e-12,3.006533e-16,3.516179e-20,-4.141809e-11
33995,8498.750000,3,1.151079e-12,5.826006e-12,3.758216e-16,-5.212230e-20,1.418834e-10
33996,8499.000000,3,2.138734e-12,5.849765e-12,3.006614e-16,4.091235e-20,6.232370e-11
33997,8499.250000,3,9.876544e-13,5.873080e-12,3.006654e-16,3.320965e-20,-1.060875e-10
33998,8499.500000,3,1.307399e-12,5.899059e-12,3.758368e-16,-2.044790e-21,4.422135e-11
33999,8499.750000,3,1.570299e-12,5.924150e-12,3.006735e-16,1.344996e-20,-3.229911e-10
34000,8500.000000,3,2.003731e-12,5.949463e-12,3.006776e-16,6.272014e-20,-2.259415e-11
34001,8500.250000,3,1.463718e-12,5.973222e-12,3.006816e-16,3.655477e-20,-5.935941e-11
34002,8500.500000,3,1.733724e-12,5.996093e-12,3.006857e-16,1.023388e-19,-1.480115e-10
34003,8500.750000,3,1.413980e-12,6.022738e-12,3.006897e-16,9.178396e-20,-2.923156e-11
34004,8501.000000,3,1.122658e-12,6.048273e-12,3.006937e-16,7.486315e-20,2.045236e-11
34005,8501.250000,3,1.172396e-12,6.070255e-12,3.322626e-16,-4.241451e-20,-2.141607e-10
34006,8501.500000,3,1.961098e-12,6.090906e-12,3.758772e-16,-4.445930e-20,-3.927347e-11
34007,8501.750000,3,1.378453e-12,6.116219e-12,3.007058e-16,-2.079532e-20,4.408846e-11
34008,8502.000000,3,1.207923e-12,6.139977e-12,3.007098e-16,1.883325e-20,-2.267686e-11
34009,8502.250000,3,1.307399e-12,6.164402e-12,3.007138e-16,-8.026299e-20,7.807677e-11
34010,8502.500000,3,1.193712e-12,6.187051e-12,3.007179e-16,-1.473010e-19,5.929868e-12
34011,8502.750000,3,1.428191e-12,6.211254e-12,3.007219e-16,1.847293e-19,2.718437e-12
34012,8503.000000,3,1.428191e-12,6.235013e-12,3.007259e-16,4.970363e-20,5.496087e-11
34013,8503.250000,3,2.074785e-12,6.259659e-12,3.007299e-16,2.607604e-20,2.952927e-11
34014,8503.500000,3,1.556089e-12,6.284973e-12,3.007339e-16,1.110407e-19,-1.413891e-10
34015,8503.750000,3,2.451372e-12,6.304512e-12,3.007379e-16,1.442404e-19,-6.387685e-11
34016,8504.000000,3,2.202682e-12,6.331824e-12,3.759274e-16,2.195006e-20,-5.554740e-11
34017,8504.250000,3,2.451372e-12,6.351142e-12,3.007459e-16,-1.401806e-19,-7.103956e-11
34018,8504.500000,3,1.477929e-12,6.377343e-12,3.007499e-16,-6.555903e-20,-1.988459e-11
34019,8504.750000,3,2.373213e-12,6.396883e-12,3.007539e-16,-9.175749e-20,-4.146811e-11
34020,8505.000000,3,2.565059e-12,6.420864e-12,3.007578e-16,4.379756e-20,5.165968e-11
34021,8505.250000,3,2.906120e-12,6.439516e-12,3.007618e-16,-1.370804e-19,1.544103e-10
34022,8505.500000,3,2.060574e-12,6.463052e-12,3.007658e-16,1.104121e-20,1.011147e-10
34023,8505.750000,3,1.847411e-12,6.489254e-12,3.007698e-16,1.836672e-20,1.070017e-10
34024,8506.000000,3,1.648459e-12,6.510570e-12,3.007738e-16,-2.077878e-21,8.777534e-12
34025,8506.250000,3,2.764011e-12,6.533885e-12,3.759722e-16,1.748660e-20,1.697364e-11
34026,8506.500000,3,1.399769e-12,6.557199e-12,3.007817e-16,3.937380e-20,-2.959216e-11
34027,8506.750000,3,1.570299e-12,6.579182e-12,3.759820e-16,-2.751534e-20,-1.013064e-10
34028,8507.000000,3,2.849276e-12,6.602496e-12,3.007896e-16,-8.553709e-20,1.906320e-11
34029,8507.250000,3,1.904255e-12,6.623813e-12,3.007935e-16,-1.278060e-19,-3.033229e-11
34030,8507.500000,3,1.215028e-12,6.644463e-12,3.007975e-16,4.763568e-20,1.585159e-10
34031,8507.750000,3,2.010836e-12,6.665557e-12,3.760018e-16,-5.641041e-20,9.878492e-11
34032,8508.000000,3,2.273737e-12,6.691758e-12,3.008054e-16,-2.762783e-21,1.295217e-10
34033,8508.250000,3,2.678746e-12,6.711076e-12,3.008094e-16,1.423181e-19,-3.413331e-11
34034,8508.500000,3,2.835066e-12,6.737277e-12,3.760167e-16,1.085559e-19,2.025269e-11
34035,8508.750000,3,2.515321e-12,6.755041e-12,3.008173e-16,-1.172380e-19,-6.235151e-11
34036,8509.000000,3,1.264766e-12,6.775469e-12,3.008212e-16,-1.093599e-19,4.180634e-11
34037,8509.250000,3,1.733724e-12,6.800782e-12,3.008251e-16,1.526645e-20,9.091949e-11
34038,8509.500000,3,2.053469e-12,6.818990e-12,3.008291e-16,-1.238289e-19,7.192663e-11
34039,8509.750000,3,1.769251e-12,6.842527e-12,3.008330e-16,1.498620e-19,1.576517e-14
34040,8510.000000,3,2.714273e-12,6.864731e-12,3.008369e-16,7.493264e-20,-1.619233e-11
34041,8510.250000,3,1.840306e-12,6.886047e-12,3.008409e-16,4.708312e-21,1.420294e-10
34042,8510.500000,3,2.188472e-12,6.906697e-12,3.008448e-16,7.803291e-20,-2.382695e-10
34043,8510.750000,3,2.962963e-12,6.930012e-12,3.008487e-16,9.160529e-20,-8.206902e-11
34044,8511.000000,3,2.280842e-12,6.949552e-12,3.008526e-16,5.669496e-20,-5.451206e-11
34045,8511.250000,3,1.698197e-12,6.971312e-12,3.008565e-16,1.649001e-19,3.521711e-11
34046,8511.500000,3,1.186606e-12,6.993295e-12,3.008604e-16,-3.415263e-20,2.218042e-11
34047,8511.750000,3,2.010836e-12,7.013057e-12,3.008643e-16,4.175277e-20,-3.498563e-11
34048,8512.000000,3,2.728484e-12,7.033929e-12,3.008681e-16,1.723844e-21,1.782853e-10
34049,8512.250000,3,1.939782e-12,7.057466e-12,3.008722e-16,-7.308306e-20,-1.392975e-10
34050,8512.500000,3,2.700062e-12,7.075451e-12,3.008761e-16,2.805797e-20,3.838524e-11
34051,8512.750000,3,1.975309e-12,7.096768e-12,3.008799e-16,1.071993e-19,-1.364345e-10
34052,8513.000000,3,2.096101e-12,7.117196e-12,3.008838e-16,1.087478e-19,9.738538e-11
34053,8513.250000,3,2.685852e-12,7.136070e-12,3.008877e-16,1.205566e-19,-3.862222e-11
34054,8513.500000,3,2.472689e-12,7.161605e-12,3.008916e-16,1.528100e-19,-1.337639e-10
34055,8513.750000,3,2.458478e-12,7.182477e-12,3.008955e-16,-7.346026e-20,-7.304973e-11
34056,8514.000000,3,1.911360e-12,7.198464e-12,3.322324e-16,5.935848e-21,8.631879e-11
34057,8514.250000,3,2.195577e-12,7.223111e-12,3.009033e-16,6.477155e-20,-1.414433e-10
34058,8514.500000,3,2.543743e-12,7.239098e-12,3.009071e-16,3.286223e-20,-2.938177e-11
34059,8514.750000,3,2.096101e-12,7.261747e-12,3.009110e-16,-2.026593e-20,1.405920e-11
34060,8515.000000,3,2.010836e-12,7.286172e-12,3.009149e-16,1.344797e-19,5.857259e-11
34061,8515.250000,3,1.783462e-12,7.303269e-12,3.009188e-16,2.932190e-20,-1.306623e-10
34062,8515.500000,3,2.941647e-12,7.325696e-12,3.009226e-16,1.058824e-19,-1.305918e-10
34063,8515.750000,3,2.422951e-12,7.344791e-12,3.009265e-16,7.727190e-20,-1.917905e-11
34064,8516.000000,3,3.133493e-12,7.364331e-12,3.009303e-16,-1.011476e-19,-5.377310e-11
34065,8516.250000,3,2.295053e-12,7.388312e-12,3.761676e-16,-1.579253e-19,5.045964e-14
34066,8516.500000,3,3.574030e-12,7.406520e-12,3.009380e-16,2.939734e-19,1.671224e-11
34067,8516.750000,3,2.188472e-12,7.426504e-12,3.009419e-16,1.040196e-19,-1.198691e-11
34068,8517.000000,3,2.764011e-12,7.444934e-12,3.009457e-16,1.284181e-19,8.457929e-11
34069,8517.250000,3,2.884804e-12,7.465806e-12,3.009494e-16,4.572654e-21,-8.357071e-11
34070,8517.500000,3,1.577405e-12,7.487788e-12,3.009534e-16,-2.644331e-20,-8.427453e-11
34071,8517.750000,3,2.714273e-12,7.506218e-12,3.009573e-16,-1.248381e-19,1.668349e-10
34072,8518.000000,3,1.975309e-12,7.524648e-12,3.762012e-16,1.102731e-19,9.279189e-12
34073,8518.250000,3,1.328715e-12,7.546408e-12,3.762062e-16,-6.286573e-21,6.651624e-11
34074,8518.500000,3,1.698197e-12,7.564616e-12,3.009688e-16,-4.442291e-20,1.308803e-11
34075,8518.750000,3,2.621903e-12,7.584600e-12,3.009726e-16,8.304562e-20,4.771517e-12
34076,8519.000000,3,2.714273e-12,7.606360e-12,3.009764e-16,7.553482e-20,7.305795e-11
34077,8519.250000,3,3.275602e-12,7.626344e-12,3.009802e-16,-9.545333e-20,-5.175466e-11
34078,8519.500000,3,2.629008e-12,7.642109e-12,3.009841e-16,-1.603076e-20,-9.422685e-11
34079,8519.750000,3,2.465583e-12,7.662981e-12,3.009879e-16,-6.625055e-20,1.057104e-10
34080,8520.000000,3,2.827960e-12,7.681633e-12,3.009917e-16,-9.802752e-20,3.867368e-11
34081,8520.250000,3,2.863487e-12,7.163381e-12,3.009955e-16,-1.068717e-20,1.170054e-10
34082,8520.500000,3,2.373213e-12,6.437295e-12,3.762490e-16,-1.568665e-20,-1.085310e-11
34083,8520.750000,3,1.342926e-12,6.020739e-12,3.010031e-16,-3.505261e-20,1.069983e-10
34084,8521.000000,3,2.017941e-12,5.651923e-12,3.010069e-16,2.183757e-19,-2.134043e-11
34085,8521.250000,3,1.250555e-12,5.349721e-12,3.762632e-16,-3.169756e-21,4.197642e-12
34086,8521.500000,3,1.413980e-12,5.073053e-12,3.010145e-16,-6.432156e-20,-3.183603e-11
34087,8521.750000,3,1.492140e-12,4.827916e-12,3.010183e-16,1.934279e-20,1.639532e-10
34088,8522.000000,3,1.335820e-12,4.600320e-12,3.762774e-16,6.783543e-20,5.223794e-11
34089,8522.250000,3,2.010836e-12,4.389822e-12,3.762822e-16,-7.826783e-20,-1.952186e-10
34090,8522.500000,3,1.179501e-12,4.195089e-12,3.762869e-16,-1.572371e-19,9.313272e-12
34091,8522.750000,3,7.744916e-13,4.003908e-12,3.010335e-16,-1.089463e-19,7.102430e-11
34092,8523.000000,3,9.379164e-13,3.832490e-12,3.010373e-16,-1.447698e-19,1.271324e-10
34093,8523.250000,3,9.947598e-13,3.666623e-12,3.010410e-16,-7.446942e-20,6.500239e-11
34094,8523.500000,3,9.023893e-13,3.504308e-12,3.010448e-16,-7.775498e-22,6.843126e-11
34095,8523.750000,3,9.663381e-13,3.349543e-12,3.010486e-16,2.643007e-19,-1.091431e-10
34096,8524.000000,3,1.712408e-12,3.200329e-12,3.010524e-16,-2.285665e-19,-2.092804e-11
34097,8524.250000,3,1.058709e-12,3.061329e-12,3.010561e-16,-5.098080e-20,-1.252665e-10
34098,8524.500000,3,1.122658e-12,2.923217e-12,3.010597e-16,6.179701e-20,-3.133621e-11
34099,8524.750000,3,9.663381e-13,2.787992e-12,3.010637e-16,1.829724e-21,-1.660407e-10
34100,8525.000000,3,1.087130e-12,2.657874e-12,3.010674e-16,-1.328121e-20,-4.738882e-11
34101,8525.250000,3,8.881784e-13,2.534639e-12,3.010712e-16,-6.113857e-20,4.786394e-12
34102,8525.500000,3,1.016076e-12,2.414291e-12,3.010749e-16,-3.590626e-20,-6.529233e-11
34103,8525.750000,3,1.108447e-12,2.293277e-12,3.010787e-16,1.993174e-20,-1.423442e-10
34104,8526.000000,3,9.166001e-13,2.178480e-12,3.010824e-16,1.439625e-20,2.843525e-11
34105,8526.250000,3,1.030287e-12,2.066569e-12,3.763575e-16,-2.541132e-19,-2.585423e-10
34106,8526.500000,3,1.421085e-12,1.957545e-12,3.010899e-16,-9.098987e-20,4.118156e-11
34107,8526.750000,3,1.257661e-12,1.850520e-12,3.010937e-16,-6.770970e-20,-2.849188e-11
34108,8527.000000,3,1.030287e-12,1.747935e-12,3.010974e-16,-2.588083e-20,-2.015438e-11
34109,8527.250000,3,1.222134e-12,1.643796e-12,3.763762e-16,1.119275e-19,-7.382284e-11
34110,8527.500000,3,1.207923e-12,1.542544e-12,3.011049e-16,9.428866e-20,8.601547e-11
34111,8527.750000,3,1.172396e-12,1.444400e-12,3.763856e-16,-1.656380e-19,-1.836215e-11
34112,8528.000000,3,1.115552e-12,1.350031e-12,3.011124e-16,-7.814541e-20,4.389467e-11
34113,8528.250000,3,1.030287e-12,1.254108e-12,3.011161e-16,7.318232e-20,4.731882e-11
34114,8528.500000,3,1.165290e-12,1.162848e-12,3.011199e-16,-1.461198e-19,-7.556938e-11
34115,8528.750000,3,1.250555e-12,1.070477e-12,3.011236e-16,-1.015679e-19,-1.284035e-10
34116,8529.000000,3,9.734435e-13,9.814372e-13,3.011274e-16,-2.957998e-21,2.354774e-10
34117,8529.250000,3,1.037392e-12,8.943957e-13,3.011311e-16,-8.814437e-21,-1.967587e-10
34118,8529.500000,3,1.179501e-12,8.049117e-13,3.011348e-16,-2.812745e-20,-1.363518e-10
34119,8529.750000,3,1.527667e-12,7.189804e-13,3.011386e-16,-1.468676e-19,5.072154e-11
34120,8530.000000,3,9.947598e-13,6.403766e-13,3.011423e-16,-7.108128e-20,-1.983263e-10
34121,8530.250000,3,1.243450e-12,5.582201e-13,3.011461e-16,-2.329341e-21,6.512629e-11
34122,8530.500000,3,1.165290e-12,5.242473e-13,3.764370e-16,-3.649190e-20,1.521817e-10
34123,8530.750000,3,1.136868e-12,4.809486e-13,3.011535e-16,3.057590e-20,-6.116319e-11
34124,8531.000000,3,9.450218e-13,4.583001e-13,3.011573e-16,1.713455e-19,2.768624e-11
34125,8531.250000,3,8.668621e-13,4.432010e-13,3.011610e-16,2.996048e-20,-1.611470e-10
34126,8531.500000,3,9.663381e-13,4.314327e-13,3.764559e-16,-1.767950e-19,2.735307e-10
34127,8531.750000,3,1.520561e-12,4.205525e-13,3.011685e-16,-1.430592e-19,-1.554501e-11
34128,8532.000000,3,8.171241e-13,4.103384e-13,3.011722e-16,-8.236403e-20,1.724621e-10
34129,8532.250000,3,9.308110e-13,4.096723e-13,3.011760e-16,-4.971025e-20,-5.018069e-11
34130,8532.500000,3,1.300293e-12,4.107825e-13,3.011797e-16,-7.275881e-21,2.402283e-10
34131,8532.750000,3,1.826095e-12,4.110046e-13,3.011835e-16,-1.155009e-19,-8.850243e-11
34132,8533.000000,3,1.080025e-12,4.118927e-13,3.011872e-16,-9.747827e-20,-1.271657e-10
34133,8533.250000,3,1.030287e-12,4.150014e-13,3.011910e-16,5.858093e-20,3.124684e-11
34134,8533.500000,3,1.115552e-12,4.163336e-13,3.011947e-16,-9.145309e-21,1.803768e-11
34135,8533.750000,3,1.008971e-12,4.827250e-13,3.011985e-16,-4.517730e-20,9.738949e-11
34136,8534.000000,3,1.158185e-12,5.486722e-13,3.012022e-16,-1.220389e-19,-6.810863e-11
34137,8534.250000,3,1.428191e-12,6.181722e-13,3.012058e-16,-3.616434e-21,7.580403e-11
34138,8534.500000,3,1.236344e-12,6.827872e-13,3.012097e-16,-1.812253e-19,-1.141748e-11
34139,8534.750000,3,8.952838e-13,7.489565e-13,3.012135e-16,-1.449551e-20,1.280771e-10
34140,8535.000000,3,1.293188e-12,8.106849e-13,3.012172e-16,-4.019105e-20,-1.136914e-10
34141,8535.250000,3,1.001865e-12,8.766321e-13,3.012210e-16,8.859435e-20,5.124201e-11
34142,8535.500000,3,1.300293e-12,9.385825e-13,3.012247e-16,7.958801e-20,-1.472089e-10
34143,8535.750000,3,1.016076e-12,1.003198e-12,3.012283e-16,6.367967e-20,-4.190648e-11
34144,8536.000000,3,1.037392e-12,1.064704e-12,3.012323e-16,1.755608e-20,-2.458039e-11
34145,8536.250000,3,1.129763e-12,1.124878e-12,3.012360e-16,1.375535e-19,-2.074935e-10
34146,8536.500000,3,1.286082e-12,1.185496e-12,3.012398e-16,-1.619951e-20,-1.558456e-10
34147,8536.750000,3,1.627143e-12,1.244560e-12,3.012436e-16,1.383708e-20,1.830394e-10
34148,8537.000000,3,1.712408e-12,1.301403e-12,3.012474e-16,3.661763e-20,1.223971e-11
34149,8537.250000,3,8.384404e-13,1.361800e-12,3.765639e-16,-2.153978e-21,-3.474110e-11
34150,8537.500000,3,1.456613e-12,1.420197e-12,3.012549e-16,-1.741381e-20,8.592382e-11
34151,8537.750000,3,1.733724e-12,1.478151e-12,3.012587e-16,9.400742e-20,1.053976e-10
34152,8538.000000,3,1.733724e-12,1.533440e-12,3.765781e-16,-3.728930e-20,9.001594e-11
34153,8538.250000,3,1.485034e-12,1.593614e-12,3.012663e-16,5.685709e-20,1.423051e-10
34154,8538.500000,3,1.563194e-12,1.648681e-12,3.012700e-16,1.250664e-19,-1.181388e-11
34155,8538.750000,3,1.001865e-12,1.706635e-12,3.765921e-16,-5.280721e-20,-1.075496e-10
34156,8539.000000,3,8.526513e-13,1.760370e-12,3.012776e-16,1.370936e-19,-5.318707e-11
34157,8539.250000,3,1.094236e-12,1.815659e-12,3.766016e-16,1.116892e-19,9.828433e-11
34158,8539.500000,3,1.229239e-12,1.867839e-12,3.012852e-16,9.963887e-20,2.288120e-11
34159,8539.750000,3,1.172396e-12,1.918465e-12,3.322252e-16,1.590172e-19,-1.825702e-10
34160,8540.000000,3,1.087130e-12,1.973754e-12,3.012928e-16,-1.249374e-20,3.013406e-11
34161,8540.250000,3,1.094236e-12,2.027267e-12,3.012966e-16,1.868766e-20,-3.898221e-11
34162,8540.500000,3,9.663381e-13,2.082112e-12,3.013004e-16,-1.778769e-20,7.953643e-11
34163,8540.750000,3,1.342926e-12,2.134071e-12,3.766301e-16,7.969058e-20,1.763889e-11
34164,8541.000000,3,1.463718e-12,2.182476e-12,3.013081e-16,-4.138881e-20,5.489043e-11
34165,8541.250000,3,1.186606e-12,2.233325e-12,3.013119e-16,1.841205e-19,1.113643e-10
34166,8541.500000,3,1.001865e-12,2.287059e-12,3.013157e-16,-3.266702e-20,7.410567e-11
34167,8541.750000,3,9.947598e-13,2.334355e-12,3.013195e-16,2.008395e-21,6.472173e-11
34168,8542.000000,3,1.897149e-12,2.387646e-12,3.013234e-16,2.429264e-20,-1.806643e-10
34169,8542.250000,3,2.401634e-12,2.434497e-12,3.013272e-16,5.212561e-20,-1.462773e-10
34170,8542.500000,3,1.357137e-12,2.485123e-12,3.013310e-16,1.031560e-19,1.847978e-10
34171,8542.750000,3,1.605827e-12,2.533973e-12,3.013349e-16,-1.157557e-19,1.212813e-11
34172,8543.000000,3,1.335820e-12,2.583267e-12,3.013387e-16,-5.322080e-20,8.709644e-12
34173,8543.250000,3,1.428191e-12,2.628342e-12,3.013425e-16,1.901060e-19,1.887879e-11
34174,8543.500000,3,2.167155e-12,2.679412e-12,3.013464e-16,-4.814191e-21,1.832312e-10
34175,8543.750000,3,1.378453e-12,2.727152e-12,3.013502e-16,-1.518373e-20,9.442414e-11
34176,8544.000000,3,1.485034e-12,2.770451e-12,3.013541e-16,-1.745351e-20,1.191916e-10
34177,8544.250000,3,1.477929e-12,2.817968e-12,3.322350e-16,-3.572759e-20,5.213233e-11
34178,8544.500000,3,1.236344e-12,2.863265e-12,3.013618e-16,-1.054523e-19,8.653472e-11
34179,8544.750000,3,2.160050e-12,2.911227e-12,3.013657e-16,-4.178586e-20,1.457046e-10
34180,8545.000000,3,1.200817e-12,2.960743e-12,3.013695e-16,-7.742411e-21,-1.074225e-10
34181,8545.250000,3,1.485034e-12,3.003153e-12,3.013733e-16,1.440618e-20,1.046186e-10
34182,8545.500000,3,1.321609e-12,3.047784e-12,3.322385e-16,-1.169005e-19,4.452425e-11
34183,8545.750000,3,1.513456e-12,3.091749e-12,3.013811e-16,7.488962e-20,1.614697e-11
34184,8546.000000,3,1.499245e-12,3.137046e-12,3.013850e-16,-1.264362e-19,-1.759485e-10
34185,8546.250000,3,1.364242e-12,3.183454e-12,3.013889e-16,-3.604522e-20,1.539310e-10
34186,8546.500000,3,1.726619e-12,3.226530e-12,3.013928e-16,-5.667511e-20,-4.969417e-11
34187,8546.750000,3,1.108447e-12,3.270051e-12,3.013967e-16,-1.281634e-19,-1.192761e-10
34188,8547.000000,3,1.563194e-12,3.316014e-12,3.014006e-16,-6.299808e-21,1.233959e-10
34189,8547.250000,3,1.051603e-12,3.359091e-12,3.014044e-16,-1.889380e-19,2.230224e-10
34190,8547.500000,3,2.593481e-12,3.402167e-12,3.014083e-16,-6.805711e-20,1.131268e-10
34191,8547.750000,3,1.108447e-12,3.444800e-12,3.322438e-16,1.376296e-19,-1.302127e-10
34192,8548.000000,3,1.335820e-12,3.485878e-12,3.014161e-16,-1.003734e-19,-5.769077e-11
34193,8548.250000,3,2.728484e-12,3.528955e-12,3.014201e-16,1.397935e-20,5.439815e-12
34194,8548.500000,3,2.309264e-12,3.570477e-12,3.014240e-16,-6.858651e-20,-5.994064e-11
34195,8548.750000,3,2.614797e-12,3.612000e-12,3.014279e-16,1.501002e-19,1.507583e-11
34196,8549.000000,3,2.614797e-12,3.653966e-12,3.767897e-16,-2.778003e-20,1.033168e-11
34197,8549.250000,3,1.406875e-12,3.693046e-12,3.767945e-16,1.164637e-19,-1.356816e-10
34198,8549.500000,3,1.278977e-12,3.738121e-12,3.014395e-16,9.459637e-20,1.225892e-10
34199,8549.750000,3,1.925571e-12,3.776979e-12,3.014436e-16,1.217610e-20,1.263572e-10
34200,8550.000000,3,2.238210e-12,3.816281e-12,3.014475e-16,6.115512e-20,9.728057e-11
