step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
1785,892.500000,4,6.430412e-13,1.627587e-13,3.280356e-16,-6.333226e-20,-6.199707e-11
1786,893.000000,4,1.069367e-12,1.600942e-13,3.280365e-16,-2.046809e-19,-2.230705e-11
1787,893.500000,4,1.158185e-12,1.587619e-13,3.280374e-16,-1.853877e-20,1.134990e-10
1788,894.000000,4,9.841017e-13,1.578737e-13,3.280383e-16,4.375785e-20,1.995248e-11
1789,894.500000,4,7.922552e-13,1.583178e-13,3.280392e-16,1.143097e-19,1.077294e-10
1790,895.000000,4,8.881784e-13,1.547651e-13,3.280401e-16,8.086518e-20,-4.926726e-11
1791,895.500000,4,6.750156e-13,1.547651e-13,3.280410e-16,-1.366006e-19,-1.365619e-11
1792,896.000000,4,1.126210e-12,1.554312e-13,4.100524e-16,4.950511e-20,4.421619e-11
1793,896.500000,4,1.058709e-12,1.516565e-13,3.280428e-16,-1.087875e-19,-4.698286e-11
1794,897.000000,4,9.769963e-13,1.598721e-13,3.280436e-16,-1.118547e-19,8.986900e-11
1795,897.500000,4,1.357137e-12,1.603162e-13,3.280445e-16,1.193754e-19,-8.409362e-11
1796,898.000000,4,9.841017e-13,1.596501e-13,3.280453e-16,-1.586532e-19,-1.705125e-11
1797,898.500000,4,9.272583e-13,1.587619e-13,3.280354e-16,-5.416048e-20,1.007798e-10
1798,899.000000,4,8.846257e-13,1.558753e-13,3.280470e-16,-1.532336e-19,2.902034e-11
1799,899.500000,4,1.303846e-12,1.607603e-13,3.280479e-16,6.511897e-20,-6.943157e-11
1800,900.000000,4,7.709389e-13,1.536549e-13,3.280486e-16,5.159953e-20,1.697931e-11
1801,900.500000,4,9.876544e-13,1.538769e-13,3.280494e-16,-9.767680e-20,-4.336975e-11
1802,901.000000,4,9.343637e-13,1.589839e-13,4.100491e-16,-5.686370e-20,-2.745670e-11
1803,901.500000,4,1.179501e-12,1.558753e-13,3.280509e-16,1.687118e-20,5.897549e-11
1804,902.000000,4,7.673862e-13,1.603162e-13,4.100646e-16,-1.952444e-19,7.603962e-11
1805,902.500000,4,9.059420e-13,1.572076e-13,3.280524e-16,5.864049e-20,-1.766050e-10
1806,903.000000,4,8.135714e-13,1.569855e-13,3.280531e-16,-2.059018e-20,2.928502e-11
1807,903.500000,4,6.536993e-13,1.600942e-13,3.280538e-16,2.564922e-20,1.864331e-11
1808,904.000000,4,7.283063e-13,1.647571e-13,3.280437e-16,1.617833e-19,3.095169e-11
1809,904.500000,4,9.805490e-13,1.600942e-13,3.280553e-16,5.582477e-20,9.251577e-11
1810,905.000000,4,7.425172e-13,1.572076e-13,3.280560e-16,-8.583488e-20,-2.118128e-11
1811,905.500000,4,1.389111e-12,1.576517e-13,3.280566e-16,1.862811e-20,5.295853e-11
1812,906.000000,4,7.958079e-13,1.567635e-13,3.280464e-16,-3.584339e-20,-4.811751e-11
1813,906.500000,4,9.343637e-13,1.636469e-13,3.280579e-16,-3.876499e-20,-6.080114e-11
1814,907.000000,4,7.140954e-13,1.632028e-13,3.280477e-16,9.602243e-20,-1.726703e-10
1815,907.500000,4,9.059420e-13,1.600942e-13,3.280592e-16,8.323753e-20,-5.410739e-11
1816,908.000000,4,9.023893e-13,1.609823e-13,3.280598e-16,-6.157532e-21,-9.070789e-11
1817,908.500000,4,1.286082e-12,1.587619e-13,3.280604e-16,3.646543e-20,-1.180922e-10
1818,909.000000,4,8.562040e-13,1.612044e-13,3.280609e-16,8.583819e-20,-1.635181e-11
1819,909.500000,4,9.094947e-13,1.640910e-13,3.280615e-16,4.147814e-20,1.113820e-11
1820,910.000000,4,9.343637e-13,1.625367e-13,4.100775e-16,-4.348654e-20,5.818901e-12
1821,910.500000,4,9.734435e-13,1.554312e-13,3.280516e-16,-1.438434e-19,1.045430e-11
1822,911.000000,4,9.805490e-13,1.538769e-13,3.280630e-16,-1.913103e-20,-2.719469e-11
1823,911.500000,4,1.438849e-12,1.623146e-13,3.280635e-16,1.144553e-19,5.463052e-11
1824,912.000000,4,1.186606e-12,1.589839e-13,3.280639e-16,3.311039e-20,6.130563e-11
1825,912.500000,4,9.805490e-13,1.556533e-13,3.280643e-16,4.811544e-20,1.544413e-10
1826,913.000000,4,1.165290e-12,1.580958e-13,3.280647e-16,9.704152e-20,8.294565e-11
1827,913.500000,4,9.450218e-13,1.609823e-13,4.100813e-16,1.025671e-19,-4.387024e-11
1828,914.000000,4,1.161737e-12,1.594280e-13,3.280653e-16,-1.164009e-20,1.985967e-10
1829,914.500000,4,8.384404e-13,1.521006e-13,3.280656e-16,5.823021e-20,3.445688e-11
1830,915.000000,4,1.247003e-12,1.598721e-13,3.280659e-16,1.167979e-21,3.242917e-11
1831,915.500000,4,7.815970e-13,1.592060e-13,3.280551e-16,-7.614363e-20,-4.580381e-11
1832,916.000000,4,9.308110e-13,1.580958e-13,3.280663e-16,-1.180023e-19,4.759837e-11
1833,916.500000,4,1.332268e-12,1.587619e-13,3.280665e-16,-1.684801e-20,-7.487078e-11
1834,917.000000,4,8.597567e-13,1.560974e-13,3.280667e-16,2.020703e-19,6.931211e-11
1835,917.500000,4,1.168843e-12,1.558753e-13,3.280668e-16,-1.563967e-19,3.278400e-11
1836,918.000000,4,7.567280e-13,1.629807e-13,3.280670e-16,1.721528e-20,-1.753087e-11
1837,918.500000,4,9.201528e-13,1.572076e-13,3.280671e-16,7.375142e-21,1.108780e-10
1838,919.000000,4,7.638334e-13,1.574296e-13,3.280671e-16,4.804265e-20,-2.393019e-11
1839,919.500000,4,1.506351e-12,1.592060e-13,3.280672e-16,-6.816299e-20,5.569323e-12
1840,920.000000,4,9.379164e-13,1.569855e-13,3.280561e-16,-1.343507e-19,-4.032952e-11
1841,920.500000,4,9.237056e-13,1.587619e-13,3.280672e-16,1.079868e-19,-9.177814e-11
1842,921.000000,4,1.033840e-12,1.627587e-13,3.280672e-16,4.365859e-20,4.696687e-12
1843,921.500000,4,1.207923e-12,1.565414e-13,3.280672e-16,-4.428063e-20,-4.074963e-11
1844,922.000000,4,1.062261e-12,1.578737e-13,3.280671e-16,-1.364186e-20,2.095746e-11
1845,922.500000,4,1.140421e-12,1.574296e-13,3.280671e-16,-3.720989e-20,1.307496e-10
1846,923.000000,4,1.048051e-12,1.574296e-13,3.280670e-16,-1.480422e-19,-7.291456e-11
1847,923.500000,4,1.023182e-12,1.558753e-13,3.280556e-16,7.552821e-20,2.069567e-10
1848,924.000000,4,6.465939e-13,1.592060e-13,3.280667e-16,9.012960e-21,-5.956080e-11
1849,924.500000,4,8.562040e-13,1.620926e-13,3.280665e-16,-9.518202e-20,4.092859e-11
1850,925.000000,4,7.460699e-13,1.552092e-13,3.280663e-16,5.333330e-20,2.419354e-11
1851,925.500000,4,9.521273e-13,1.569855e-13,3.280661e-16,8.977557e-20,3.582112e-11
1852,926.000000,4,8.242296e-13,1.589839e-13,3.280659e-16,6.982728e-20,-7.304957e-11
1853,926.500000,4,1.541878e-12,1.605382e-13,3.280656e-16,1.475359e-20,1.421907e-10
1854,927.000000,4,1.097789e-12,1.647571e-13,3.280653e-16,1.832668e-19,3.367662e-11
1855,927.500000,4,1.019629e-12,1.532108e-13,3.280650e-16,1.156266e-19,1.011933e-10
1856,928.000000,4,7.531753e-13,1.587619e-13,3.280646e-16,3.318979e-20,-7.407852e-11
1857,928.500000,4,7.638334e-13,1.580958e-13,3.280642e-16,9.209167e-20,3.886136e-11
1858,929.000000,4,1.239897e-12,1.623146e-13,3.280525e-16,-1.074938e-19,7.117329e-11
1859,929.500000,4,8.419931e-13,1.574296e-13,3.280634e-16,-9.428866e-20,1.859668e-11
1860,930.000000,4,1.218581e-12,1.572076e-13,3.280629e-16,-2.229980e-19,1.006812e-10
1861,930.500000,4,9.343637e-13,1.618705e-13,3.280511e-16,1.526645e-19,-1.023226e-11
1862,931.000000,4,9.485746e-13,1.578737e-13,3.280506e-16,8.030931e-20,3.062217e-11
1863,931.500000,4,1.335820e-12,1.560974e-13,3.280614e-16,-1.139193e-19,-7.256329e-11
1864,932.000000,4,1.087130e-12,1.607603e-13,3.280495e-16,1.599106e-20,1.473355e-11
1865,932.500000,4,8.064660e-13,1.612044e-13,3.280603e-16,1.576110e-19,-5.782885e-11
1866,933.000000,4,1.080025e-12,1.620926e-13,3.280597e-16,-9.853375e-21,6.566747e-12
1867,933.500000,4,1.083578e-12,1.620926e-13,3.280591e-16,1.006977e-19,-9.347634e-12
1868,934.000000,4,1.094236e-12,1.589839e-13,3.280584e-16,-4.470746e-20,7.634648e-11
1869,934.500000,4,1.332268e-12,1.616485e-13,3.280578e-16,6.451347e-20,5.223599e-11
1870,935.000000,4,1.119105e-12,1.565414e-13,3.280571e-16,-3.243541e-20,5.215339e-11
1871,935.500000,4,8.135714e-13,1.576517e-13,3.280564e-16,1.827077e-20,-1.938982e-11
1872,936.000000,4,1.030287e-12,1.585398e-13,3.280557e-16,-1.927000e-20,2.443379e-12
1873,936.500000,4,1.097789e-12,1.614264e-13,3.280435e-16,-1.225485e-19,-4.028555e-11
1874,937.000000,4,7.176482e-13,1.614264e-13,3.280542e-16,-6.166797e-20,-7.488365e-11
1875,937.500000,4,9.841017e-13,1.643130e-13,3.280534e-16,-7.613370e-20,4.297762e-11
1876,938.000000,4,1.392664e-12,1.552092e-13,3.280526e-16,2.029570e-20,3.364820e-11
1877,938.500000,4,1.094236e-12,1.618705e-13,3.280518e-16,8.205301e-20,4.893774e-11
1878,939.000000,4,1.140421e-12,1.589839e-13,3.280509e-16,3.966496e-20,6.939205e-11
1879,939.500000,4,9.201528e-13,1.574296e-13,3.280501e-16,-1.998865e-19,7.571321e-11
1880,940.000000,4,8.668621e-13,1.605382e-13,3.280492e-16,1.877005e-19,1.028191e-10
1881,940.500000,4,9.485746e-13,1.569855e-13,3.280483e-16,9.736908e-20,1.261409e-10
1882,941.000000,4,1.190159e-12,1.600942e-13,3.280473e-16,1.113120e-19,-9.680434e-11
1883,941.500000,4,8.739676e-13,1.576517e-13,4.100436e-16,-5.056390e-20,-7.732837e-11
1884,942.000000,4,7.887024e-13,1.569855e-13,3.280454e-16,-1.568599e-19,1.541758e-10
1885,942.500000,4,1.151079e-12,1.536549e-13,3.198489e-16,-4.936283e-20,8.871570e-12
1886,943.000000,4,1.023182e-12,1.607603e-13,3.280433e-16,-3.967820e-20,-1.300591e-10
1887,943.500000,4,1.545430e-12,1.538769e-13,3.280422e-16,-3.713379e-20,1.326481e-10
1888,944.000000,4,1.048051e-12,1.583178e-13,3.280411e-16,4.618315e-20,3.815082e-11
1889,944.500000,4,7.673862e-13,1.620926e-13,4.100355e-16,2.418676e-21,3.653522e-11
1890,945.000000,4,1.339373e-12,1.574296e-13,3.280273e-16,-5.081536e-20,2.592548e-11
1891,945.500000,4,9.237056e-13,1.554312e-13,3.280377e-16,-4.407218e-20,8.088907e-11
1892,946.000000,4,9.094947e-13,1.554312e-13,3.280365e-16,4.166343e-20,6.404566e-11
1893,946.500000,4,8.171241e-13,1.563194e-13,3.280353e-16,-8.536504e-22,-3.829825e-11
1894,947.000000,4,9.379164e-13,1.545430e-13,3.280225e-16,6.897363e-20,6.464207e-11
1895,947.500000,4,9.485746e-13,1.618705e-13,3.280329e-16,5.857100e-20,-1.278817e-10
1896,948.000000,4,1.069367e-12,1.558753e-13,3.280200e-16,8.276107e-20,-2.517631e-11
1897,948.500000,4,9.414691e-13,1.592060e-13,3.280303e-16,-3.275966e-20,-1.193223e-11
1898,949.000000,4,1.151079e-12,1.556533e-13,3.280290e-16,8.811128e-20,-5.261436e-11
1899,949.500000,4,1.314504e-12,1.554312e-13,3.280277e-16,-8.741645e-20,-5.113909e-11
1900,950.000000,4,8.988366e-13,1.583178e-13,3.280264e-16,1.010054e-19,-5.397949e-11
1901,950.500000,4,1.392664e-12,1.612044e-13,4.100167e-16,1.771159e-20,1.008158e-10
1902,951.000000,4,1.062261e-12,1.578737e-13,3.280237e-16,-6.452009e-21,-7.270096e-11
1903,951.500000,4,6.821210e-13,1.556533e-13,3.280223e-16,-6.432818e-20,7.483791e-11
1904,952.000000,4,9.023893e-13,1.567635e-13,3.280208e-16,3.904623e-20,-6.426726e-11
1905,952.500000,4,8.064660e-13,1.623146e-13,3.280194e-16,-5.219179e-20,-2.129319e-11
1906,953.000000,4,1.030287e-12,1.583178e-13,4.100078e-16,1.334672e-19,-2.012213e-11
1907,953.500000,4,1.243450e-12,1.623146e-13,3.280165e-16,-1.015778e-21,2.376366e-11
1908,954.000000,4,1.652012e-12,1.552092e-13,3.280150e-16,2.655581e-20,-3.495870e-11
1909,954.500000,4,9.201528e-13,1.556533e-13,3.280135e-16,-2.800834e-20,-6.420731e-11
1910,955.000000,4,8.846257e-13,1.554312e-13,3.280002e-16,1.719212e-20,1.222888e-11
1911,955.500000,4,1.055156e-12,1.594280e-13,3.279986e-16,1.854208e-20,-8.597434e-11
1912,956.000000,4,8.277823e-13,1.552092e-13,3.280088e-16,5.257229e-20,-2.108580e-11
1913,956.500000,4,1.374900e-12,1.600942e-13,3.279955e-16,4.727172e-20,9.238743e-11
1914,957.000000,4,1.190159e-12,1.592060e-13,3.280056e-16,-2.253240e-20,5.105871e-11
1915,957.500000,4,1.108447e-12,1.554312e-13,3.280039e-16,-2.624148e-20,1.311045e-10
1916,958.000000,4,1.207923e-12,1.583178e-13,3.280023e-16,7.355290e-20,-1.453415e-11
1917,958.500000,4,1.104894e-12,1.569855e-13,4.099859e-16,-8.137141e-20,3.786260e-11
1918,959.000000,4,1.072920e-12,1.560974e-13,3.279988e-16,6.843100e-20,-3.202727e-11
1919,959.500000,4,1.353584e-12,1.600942e-13,3.279971e-16,5.590087e-20,-6.553602e-11
1920,960.000000,4,9.023893e-13,1.569855e-13,3.279953e-16,8.010748e-20,1.930722e-11
1921,960.500000,4,6.075140e-13,1.587619e-13,3.279935e-16,2.074569e-21,-6.495915e-11
1922,961.000000,4,8.526513e-13,1.549871e-13,3.279917e-16,6.306425e-20,2.607647e-11
1923,961.500000,4,1.023182e-12,1.598721e-13,3.279899e-16,6.431164e-20,-8.747714e-11
1924,962.000000,4,1.101341e-12,1.487699e-13,3.279880e-16,7.242793e-21,3.970202e-11
1925,962.500000,4,1.211475e-12,1.527667e-13,3.279862e-16,2.838884e-21,8.039347e-11
1926,963.000000,4,1.161737e-12,1.587619e-13,3.279843e-16,-2.173169e-20,1.785194e-11
1927,963.500000,4,6.536993e-13,1.547651e-13,3.279824e-16,-6.020882e-20,-1.557598e-11
1928,964.000000,4,6.039613e-13,1.609823e-13,3.279686e-16,-9.247879e-21,-9.387158e-11
1929,964.500000,4,9.166001e-13,1.560974e-13,3.279786e-16,3.219056e-20,-9.442980e-11
1930,965.000000,4,1.037392e-12,1.492140e-13,3.279766e-16,1.084566e-19,-1.128364e-10
1931,965.500000,4,1.161737e-12,1.580958e-13,3.279747e-16,4.453540e-21,-5.834710e-11
1932,966.000000,4,1.019629e-12,1.552092e-13,3.279727e-16,4.421777e-20,1.301181e-11
1933,966.500000,4,1.126210e-12,1.554312e-13,3.279708e-16,-7.542564e-20,-7.142154e-11
1934,967.000000,4,8.171241e-13,1.514344e-13,4.099462e-16,-1.637818e-20,-4.399592e-11
1935,967.500000,4,1.069367e-12,1.527667e-13,3.279669e-16,4.571000e-20,1.565641e-10
1936,968.000000,4,9.698908e-13,1.558753e-13,3.279649e-16,7.189192e-20,2.276357e-11
1937,968.500000,4,9.414691e-13,1.527667e-13,3.279629e-16,1.130227e-19,-3.738299e-11
1938,969.000000,4,1.172396e-12,1.572076e-13,3.279610e-16,1.716598e-19,-3.290079e-11
1939,969.500000,4,1.016076e-12,1.538769e-13,3.279590e-16,-3.357361e-20,-2.687583e-11
1940,970.000000,4,1.087130e-12,1.560974e-13,4.099315e-16,1.196368e-19,4.740208e-12
1941,970.500000,4,1.016076e-12,1.569855e-13,3.279551e-16,2.312797e-21,9.397461e-11
1942,971.000000,4,1.026734e-12,1.523226e-13,3.279532e-16,6.020220e-20,9.608980e-11
1943,971.500000,4,1.012523e-12,1.494360e-13,3.279393e-16,7.635208e-20,8.163203e-11
1944,972.000000,4,1.108447e-12,1.476597e-13,3.279493e-16,-5.636740e-20,1.446976e-11
1945,972.500000,4,9.059420e-13,1.583178e-13,3.279473e-16,-2.061996e-20,1.104294e-10
1946,973.000000,4,7.744916e-13,1.549871e-13,3.279335e-16,-2.630434e-20,7.637313e-11
1947,973.500000,4,1.037392e-12,1.496581e-13,3.279434e-16,-5.772728e-20,-3.175060e-11
1948,974.000000,4,6.892265e-13,1.540990e-13,3.279296e-16,2.170191e-20,-4.343281e-11
1949,974.500000,4,1.385558e-12,1.560974e-13,4.099095e-16,2.456726e-20,-8.260193e-11
1950,975.000000,4,7.815970e-13,1.574296e-13,3.279375e-16,7.711639e-20,2.711431e-11
1951,975.500000,4,7.531753e-13,1.534328e-13,3.279355e-16,-4.067082e-20,5.525047e-11
1952,976.000000,4,1.151079e-12,1.527667e-13,3.279336e-16,-1.017134e-19,5.024647e-11
1953,976.500000,4,8.242296e-13,1.485478e-13,3.279199e-16,-1.508513e-19,1.569189e-11
1954,977.000000,4,8.171241e-13,1.569855e-13,3.279298e-16,-4.754634e-20,-3.679546e-11
1955,977.500000,4,1.236344e-12,1.503242e-13,3.279279e-16,3.595920e-20,-1.701999e-10
1956,978.000000,4,1.001865e-12,1.554312e-13,3.279141e-16,5.233737e-20,9.437695e-11
1957,978.500000,4,7.993606e-13,1.543210e-13,3.279241e-16,8.352870e-20,-8.110002e-11
1958,979.000000,4,9.485746e-13,1.534328e-13,3.279222e-16,1.282229e-19,3.433787e-11
1959,979.500000,4,8.668621e-13,1.554312e-13,3.279203e-16,6.122791e-20,-6.829737e-11
1960,980.000000,4,1.257661e-12,1.536549e-13,3.279184e-16,3.829184e-20,-6.167333e-11
1961,980.500000,4,1.190159e-12,1.536549e-13,3.279166e-16,-1.298674e-20,-5.059153e-11
1962,981.000000,4,1.016076e-12,1.538769e-13,3.279147e-16,-7.587231e-20,9.629186e-12
1963,981.500000,4,1.069367e-12,1.518785e-13,4.098764e-16,-2.784290e-20,-1.246323e-10
1964,982.000000,4,6.785683e-13,1.543210e-13,3.279110e-16,-3.921829e-20,-4.545742e-11
1965,982.500000,4,1.207923e-12,1.485478e-13,3.279092e-16,-1.948176e-20,-1.178968e-11
1966,983.000000,4,7.283063e-13,1.518785e-13,3.279074e-16,2.948072e-21,-3.319212e-11
1967,983.500000,4,1.080025e-12,1.483258e-13,3.279056e-16,-5.287008e-20,-1.152825e-10
1968,984.000000,4,6.714629e-13,1.481038e-13,3.279038e-16,-1.208345e-19,-1.065015e-11
1969,984.500000,4,9.805490e-13,1.483258e-13,3.279020e-16,2.449778e-20,5.363976e-11
1970,985.000000,4,5.861978e-13,1.540990e-13,4.098606e-16,-2.669477e-20,3.666756e-11
1971,985.500000,4,8.490986e-13,1.489919e-13,3.278867e-16,1.257612e-19,5.112977e-11
1972,986.000000,4,1.065814e-12,1.467715e-13,3.278966e-16,1.078875e-19,-1.641309e-11
1973,986.500000,4,9.912071e-13,1.505462e-13,3.278949e-16,6.667076e-20,-1.410516e-11
1974,987.000000,4,7.638334e-13,1.483258e-13,3.278931e-16,7.625944e-20,1.006515e-10
1975,987.500000,4,1.033840e-12,1.518785e-13,3.278913e-16,-1.163115e-19,-4.561107e-11
1976,988.000000,4,9.414691e-13,1.518785e-13,3.278895e-16,1.046020e-19,9.166001e-13
1977,988.500000,4,9.094947e-13,1.501022e-13,3.278760e-16,-4.806581e-20,4.855982e-11
1978,989.000000,4,1.236344e-12,1.494360e-13,3.278860e-16,-1.172214e-19,1.167617e-10
1979,989.500000,4,8.988366e-13,1.507683e-13,3.278842e-16,4.908159e-20,5.481127e-11
1980,990.000000,4,1.001865e-12,1.534328e-13,3.278824e-16,4.228878e-20,4.165290e-11
1981,990.500000,4,7.034373e-13,1.501022e-13,3.278690e-16,1.712264e-20,-1.184164e-11
1982,991.000000,4,9.166001e-13,1.518785e-13,3.278673e-16,7.345033e-20,-1.971756e-12
1983,991.500000,4,7.958079e-13,1.509903e-13,3.278772e-16,-7.912148e-20,1.673115e-10
1984,992.000000,4,9.805490e-13,1.463274e-13,3.278755e-16,-1.361275e-19,3.115153e-11
1985,992.500000,4,9.023893e-13,1.478817e-13,3.278738e-16,-1.499215e-19,2.743494e-11
1986,993.000000,4,7.851497e-13,1.478817e-13,3.278604e-16,3.336185e-20,2.891154e-11
1987,993.500000,4,1.001865e-12,1.498801e-13,3.278704e-16,-1.234815e-20,-2.864109e-11
1988,994.000000,4,8.313350e-13,1.507683e-13,3.278570e-16,3.587648e-20,4.985745e-11
1989,994.500000,4,9.769963e-13,1.478817e-13,3.278670e-16,1.495543e-21,3.053380e-11
1990,995.000000,4,7.744916e-13,1.503242e-13,3.278653e-16,7.744396e-20,3.096856e-11
1991,995.500000,4,9.130474e-13,1.505462e-13,3.278520e-16,-1.047310e-19,3.740785e-11
1992,996.000000,4,1.026734e-12,1.516565e-13,3.278620e-16,-5.811440e-20,-7.868417e-11
1993,996.500000,4,8.988366e-13,1.485478e-13,3.278603e-16,-4.375124e-20,-8.548495e-11
1994,997.000000,4,9.841017e-13,1.505462e-13,3.278587e-16,1.530284e-20,-1.084235e-10
1995,997.500000,4,9.947598e-13,1.494360e-13,3.278570e-16,-6.752772e-20,-6.141754e-12
1996,998.000000,4,1.062261e-12,1.494360e-13,3.278554e-16,-1.414545e-19,1.332268e-11
1997,998.500000,4,7.034373e-13,1.492140e-13,3.278537e-16,5.257229e-20,4.367218e-11
1998,999.000000,4,1.094236e-12,1.474376e-13,3.278521e-16,6.472854e-20,-6.307577e-11
1999,999.500000,4,1.040945e-12,1.452172e-13,3.278389e-16,-9.489416e-20,1.043996e-10
2000,1000.000000,4,8.242296e-13,1.512124e-13,3.278489e-16,4.883674e-20,-3.181899e-12
2001,1000.500000,4,6.785683e-13,1.445510e-13,3.278473e-16,8.847524e-20,2.701350e-11
2002,1001.000000,4,1.211475e-12,1.501022e-13,3.278341e-16,8.301915e-20,-7.814904e-11
2003,1001.500000,4,1.307399e-12,1.503242e-13,3.278440e-16,1.601422e-21,1.401332e-10
2004,1002.000000,4,1.158185e-12,1.523226e-13,3.278423e-16,-4.808235e-20,6.116530e-11
2005,1002.500000,4,1.190159e-12,1.514344e-13,3.278407e-16,-9.550296e-20,-1.191314e-11
2006,1003.000000,4,7.958079e-13,1.489919e-13,3.278275e-16,-2.469300e-20,-3.611467e-11
2007,1003.500000,4,9.130474e-13,1.516565e-13,3.278375e-16,2.209234e-20,-8.244605e-11
2008,1004.000000,4,8.029133e-13,1.478817e-13,3.278243e-16,3.306406e-20,-1.105560e-11
2009,1004.500000,4,9.379164e-13,1.487699e-13,3.278343e-16,7.107136e-21,-8.876500e-11
2010,1005.000000,4,1.030287e-12,1.525446e-13,3.278327e-16,3.937380e-21,-6.813750e-11
2011,1005.500000,4,9.556800e-13,1.507683e-13,3.278311e-16,-4.890954e-20,2.545208e-11
2012,1006.000000,4,7.247536e-13,1.512124e-13,3.278295e-16,-9.313723e-20,-7.566259e-11
2013,1006.500000,4,9.379164e-13,1.474376e-13,3.278279e-16,5.848498e-20,5.044853e-13
2014,1007.000000,4,1.026734e-12,1.461054e-13,3.278263e-16,-2.729365e-20,4.302159e-11
2015,1007.500000,4,7.780443e-13,1.494360e-13,3.278132e-16,-1.359190e-19,1.219371e-10
2016,1008.000000,4,9.094947e-13,1.489919e-13,3.278117e-16,-9.524158e-20,8.825163e-11
2017,1008.500000,4,1.239897e-12,1.498801e-13,4.097627e-16,2.602972e-20,-1.574030e-11
2018,1009.000000,4,9.912071e-13,1.472156e-13,3.278201e-16,-4.744708e-21,5.602407e-11
2019,1009.500000,4,8.668621e-13,1.456613e-13,3.278185e-16,-1.373451e-20,-2.767209e-11
2020,1010.000000,4,1.111999e-12,1.465494e-13,3.278170e-16,-1.463646e-19,9.587442e-11
2021,1010.500000,4,1.147527e-12,1.532108e-13,3.278040e-16,9.569818e-20,-2.657874e-12
2022,1011.000000,4,7.602807e-13,1.485478e-13,3.278024e-16,3.491364e-20,5.045075e-11
2023,1011.500000,4,9.237056e-13,1.463274e-13,3.278124e-16,1.084301e-19,-1.164402e-11
2024,1012.000000,4,9.094947e-13,1.509903e-13,3.278108e-16,6.655164e-20,6.819256e-11
2025,1012.500000,4,7.922552e-13,1.474376e-13,3.278093e-16,1.551956e-19,6.511192e-11
2026,1013.000000,4,9.094947e-13,1.505462e-13,3.278078e-16,-8.127215e-20,-3.949241e-11
2027,1013.500000,4,1.431744e-12,1.525446e-13,3.278063e-16,-5.290316e-20,5.205791e-11
2028,1014.000000,4,1.104894e-12,1.481038e-13,3.278048e-16,2.583120e-20,4.292167e-11
2029,1014.500000,4,9.414691e-13,1.514344e-13,3.278033e-16,-6.778580e-20,-5.373479e-14
2030,1015.000000,4,6.501466e-13,1.489919e-13,3.277903e-16,6.185657e-20,-6.011280e-11
2031,1015.500000,4,1.072920e-12,1.434408e-13,3.278002e-16,-8.085194e-20,4.807221e-11
2032,1016.000000,4,8.029133e-13,1.487699e-13,3.277986e-16,-1.215525e-19,-2.908207e-11
2033,1016.500000,4,7.922552e-13,1.487699e-13,3.277971e-16,-5.739972e-20,-1.711120e-11
2034,1017.000000,4,7.389644e-13,1.478817e-13,4.097302e-16,4.688129e-20,2.040412e-11
2035,1017.500000,4,8.384404e-13,1.505462e-13,3.277941e-16,-5.134475e-20,1.475975e-11
2036,1018.000000,4,8.206769e-13,1.467715e-13,3.277925e-16,-5.374689e-20,-4.500889e-11
2037,1018.500000,4,1.048051e-12,1.452172e-13,3.277910e-16,-1.831246e-19,8.606005e-12
2038,1019.000000,4,1.016076e-12,1.485478e-13,3.277781e-16,-2.018321e-20,5.949685e-11
2039,1019.500000,4,1.065814e-12,1.467715e-13,3.277766e-16,4.835036e-20,2.356964e-10
2040,1020.000000,4,1.179501e-12,1.478817e-13,3.277865e-16,-2.476910e-20,-2.374234e-11
2041,1020.500000,4,8.455459e-13,1.474376e-13,3.277736e-16,3.361662e-20,3.049916e-11
2042,1021.000000,4,8.171241e-13,1.509903e-13,3.277835e-16,-1.010715e-19,1.255218e-11
2043,1021.500000,4,1.140421e-12,1.498801e-13,3.277707e-16,-1.238223e-19,-2.739942e-11
2044,1022.000000,4,9.769963e-13,1.478817e-13,3.277806e-16,1.923691e-20,3.966560e-11
2045,1022.500000,4,9.556800e-13,1.558753e-13,3.277791e-16,1.881803e-19,-3.451328e-11
2046,1023.000000,4,1.239897e-12,1.483258e-13,3.277776e-16,-2.337282e-20,2.035261e-12
2047,1023.500000,4,9.059420e-13,1.552092e-13,3.277761e-16,5.743942e-20,3.264544e-11
