step,time_s,picard_iterations,picard_final_delta,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
5068,1267.000000,4,3.219647e-14,1.291020e-16,2.984468e-21,-2.452705e-12
5069,1267.250000,4,3.153033e-14,1.492588e-16,-5.125211e-21,-4.264145e-12
5070,1267.500000,4,3.197442e-14,1.613825e-16,5.826660e-21,-2.604583e-12
5071,1267.750000,4,3.197442e-14,1.291079e-16,8.936859e-21,3.801404e-13
5072,1268.000000,4,3.219647e-14,1.291099e-16,-1.809871e-21,3.934630e-13
5073,1268.250000,4,3.219647e-14,1.215977e-16,2.472608e-20,-3.838707e-12
5074,1268.500000,4,3.197442e-14,1.215925e-16,1.346319e-20,2.442491e-12
5075,1268.750000,4,3.241851e-14,1.291158e-16,2.285996e-20,6.719070e-13
5076,1269.000000,4,3.219647e-14,1.547410e-16,-2.631096e-20,2.720046e-12
5077,1269.250000,4,3.197442e-14,1.381557e-16,3.871205e-21,-4.957368e-12
5078,1269.500000,4,3.197442e-14,1.291217e-16,6.452009e-21,-8.752998e-13
5079,1269.750000,4,3.264056e-14,1.291237e-16,1.746013e-20,-2.468692e-12
5080,1270.000000,4,3.219647e-14,1.291256e-16,-6.683619e-21,1.260769e-12
5081,1270.250000,4,3.197442e-14,1.291276e-16,-8.761497e-21,-1.092904e-12
5082,1270.500000,4,3.219647e-14,1.291296e-16,2.582127e-20,1.783018e-12
5083,1270.750000,4,3.219647e-14,1.291315e-16,2.866015e-20,5.325518e-12
5084,1271.000000,4,3.197442e-14,1.291335e-16,3.907601e-21,-5.133671e-13
5085,1271.250000,4,3.197442e-14,1.353462e-16,6.342821e-21,-3.130829e-13
5086,1271.500000,4,3.175238e-14,1.291374e-16,2.015012e-21,7.367440e-13
5087,1271.750000,4,3.219647e-14,1.291394e-16,6.184002e-21,-1.734612e-12
5088,1272.000000,4,3.219647e-14,1.601850e-16,-9.327289e-21,-6.448175e-13
5089,1272.250000,4,3.219647e-14,1.325612e-16,4.996171e-22,1.310063e-13
5090,1272.500000,4,3.219647e-14,1.049397e-16,3.771944e-21,1.255884e-12
5091,1272.750000,4,3.175238e-14,1.291473e-16,2.335958e-20,-3.632650e-13
5092,1273.000000,4,3.219647e-14,1.291492e-16,-9.323980e-21,-4.101164e-12
5093,1273.250000,4,3.197442e-14,1.380607e-16,-2.786937e-20,-3.308021e-12
5094,1273.500000,4,3.197442e-14,1.325325e-16,-1.502160e-21,-2.853717e-12
5095,1273.750000,4,3.241851e-14,1.614439e-16,8.261880e-21,2.700506e-12
5096,1274.000000,4,3.197442e-14,1.325210e-16,-1.809871e-21,1.648015e-12
5097,1274.250000,4,3.219647e-14,1.291591e-16,7.964095e-21,4.396039e-12
5098,1274.500000,4,3.219647e-14,1.291610e-16,6.988022e-21,-3.923084e-12
5099,1274.750000,4,3.241851e-14,1.325037e-16,-2.813076e-20,-3.241851e-12
5100,1275.000000,4,3.197442e-14,1.291650e-16,-1.647744e-21,-3.102851e-12
5101,1275.250000,4,3.175238e-14,1.614587e-16,-2.279710e-20,-2.424283e-12
5102,1275.500000,4,3.197442e-14,1.291689e-16,2.820024e-20,3.883116e-12
5103,1275.750000,4,3.219647e-14,1.490407e-16,-9.231336e-22,2.156941e-12
5104,1276.000000,4,3.219647e-14,1.291728e-16,-7.199780e-21,1.816769e-12
5105,1276.250000,4,3.241851e-14,1.291748e-16,2.213535e-20,-6.160850e-12
5106,1276.500000,4,3.219647e-14,1.435018e-16,-2.762122e-20,-3.296474e-12
5107,1276.750000,4,3.264056e-14,1.291787e-16,-1.651053e-20,5.925482e-12
5108,1277.000000,4,3.241851e-14,1.291807e-16,5.502405e-21,3.331113e-12
5109,1277.250000,4,3.241851e-14,1.291826e-16,1.147796e-20,3.117506e-13
5110,1277.500000,4,3.219647e-14,1.291846e-16,-9.247879e-21,-2.087219e-14
5111,1277.750000,4,3.197442e-14,1.291866e-16,-4.453540e-21,1.582290e-12
5112,1278.000000,4,3.241851e-14,1.291885e-16,5.687694e-21,-1.249223e-12
5113,1278.250000,4,3.219647e-14,1.291905e-16,-1.353267e-21,-9.756640e-13
5114,1278.500000,4,3.219647e-14,1.291924e-16,5.250943e-21,1.492140e-13
5115,1278.750000,4,3.219647e-14,1.291944e-16,-1.879354e-21,-8.912870e-12
5116,1279.000000,4,3.219647e-14,1.291964e-16,-9.883154e-21,-2.312817e-12
5117,1279.250000,4,3.197442e-14,1.291983e-16,-6.557888e-21,2.254197e-12
5118,1279.500000,4,3.175238e-14,1.654917e-16,-3.149904e-21,1.829203e-12
5119,1279.750000,4,3.197442e-14,1.292023e-16,8.182471e-21,-1.603162e-13
5120,1280.000000,4,3.197442e-14,1.489293e-16,2.216844e-20,3.242295e-12
5121,1280.250000,4,3.219647e-14,1.378914e-16,1.033314e-20,3.034906e-12
5122,1280.500000,4,3.219647e-14,1.047929e-16,-1.164670e-20,1.566303e-12
5123,1280.750000,4,3.175238e-14,1.292101e-16,-9.816980e-21,-2.940759e-12
5124,1281.000000,4,3.241851e-14,1.292121e-16,5.122233e-20,1.086686e-12
5125,1281.250000,4,3.219647e-14,1.292140e-16,2.774033e-20,9.960921e-13
5126,1281.500000,4,3.197442e-14,1.292160e-16,1.347312e-20,9.818812e-13
5127,1281.750000,4,3.197442e-14,1.268264e-16,6.919200e-20,-5.891287e-12
5128,1282.000000,4,3.219647e-14,1.615249e-16,3.321296e-20,-1.684430e-12
5129,1282.250000,4,3.197442e-14,1.292219e-16,1.099819e-20,-2.720490e-12
5130,1282.500000,4,3.219647e-14,1.433499e-16,1.902515e-20,7.083223e-13
5131,1282.750000,4,3.197442e-14,1.615323e-16,1.567011e-20,2.131628e-12
5132,1283.000000,4,3.264056e-14,1.292278e-16,3.685917e-21,2.399858e-12
5133,1283.250000,4,3.197442e-14,1.292297e-16,2.502056e-20,3.899547e-12
5134,1283.500000,4,3.175238e-14,1.292317e-16,-3.677645e-20,2.975398e-12
5135,1283.750000,4,3.219647e-14,1.292337e-16,-6.121137e-21,4.093614e-12
5136,1284.000000,4,3.219647e-14,1.292356e-16,-2.061996e-20,-1.557865e-12
5137,1284.250000,4,3.219647e-14,1.615470e-16,2.072915e-20,3.975043e-12
5138,1284.500000,4,3.197442e-14,1.350315e-16,9.942711e-21,3.376854e-12
5139,1284.750000,4,3.241851e-14,1.292415e-16,-9.396772e-22,5.768719e-13
5140,1285.000000,4,3.197442e-14,1.487969e-16,-3.075458e-20,4.495515e-12
5141,1285.250000,4,3.219647e-14,1.615568e-16,3.884440e-21,2.026823e-12
5142,1285.500000,4,3.197442e-14,1.615592e-16,4.863822e-22,4.406697e-12
5143,1285.750000,4,3.197442e-14,1.322462e-16,1.988542e-21,6.104450e-12
5144,1286.000000,4,3.219647e-14,1.292513e-16,-1.278821e-20,-4.303224e-12
5145,1286.250000,4,3.197442e-14,1.322343e-16,-1.511755e-20,2.984724e-12
5146,1286.500000,4,3.197442e-14,1.292552e-16,-5.899452e-21,1.946887e-12
5147,1286.750000,4,3.197442e-14,1.292572e-16,-1.202059e-20,4.717560e-12
5148,1287.000000,4,3.241851e-14,1.615739e-16,-1.163347e-20,-6.830092e-13
5149,1287.250000,4,3.241851e-14,1.292611e-16,-3.699152e-21,-9.015011e-13
5150,1287.500000,4,3.219647e-14,1.101705e-16,8.781349e-21,1.397549e-12
5151,1287.750000,4,3.219647e-14,1.292650e-16,-1.316541e-20,-2.572165e-12
5152,1288.000000,4,3.219647e-14,1.292670e-16,-4.748348e-20,-1.231459e-12
5153,1288.250000,4,3.219647e-14,1.321867e-16,5.274104e-21,2.380318e-13
5154,1288.500000,4,3.197442e-14,1.292709e-16,1.120664e-20,3.941736e-12
5155,1288.750000,4,3.197442e-14,1.292729e-16,3.311700e-20,2.588152e-12
5156,1289.000000,4,3.241851e-14,1.376759e-16,6.200546e-21,-2.500222e-13
5157,1289.250000,4,3.264056e-14,1.431765e-16,3.871205e-20,1.550315e-12
5158,1289.500000,4,3.197442e-14,1.376635e-16,-8.450477e-21,1.989076e-12
5159,1289.750000,4,3.175238e-14,1.459167e-16,3.682608e-21,-5.301537e-12
5160,1290.000000,4,3.219647e-14,1.616033e-16,2.068944e-20,-4.668266e-12
5161,1290.250000,4,3.219647e-14,1.292846e-16,2.504372e-20,-4.162004e-12
5162,1290.500000,4,3.197442e-14,1.292866e-16,-2.030563e-20,2.747136e-12
5163,1290.750000,4,3.175238e-14,1.321271e-16,3.048657e-20,6.954437e-13
5164,1291.000000,4,3.197442e-14,1.292905e-16,6.660458e-21,1.239009e-12
5165,1291.250000,4,3.153033e-14,1.292924e-16,-2.355480e-20,-2.458922e-12
5166,1291.500000,4,3.197442e-14,1.616180e-16,1.949499e-20,7.021939e-12
5167,1291.750000,4,3.197442e-14,1.292964e-16,3.234938e-20,2.197797e-12
5168,1292.000000,4,3.219647e-14,1.292983e-16,1.510763e-20,-2.654765e-12
5169,1292.250000,4,3.197442e-14,1.293003e-16,8.556356e-21,-6.268763e-12
5170,1292.500000,4,3.219647e-14,1.293022e-16,1.389663e-22,1.554312e-13
5171,1292.750000,4,3.219647e-14,1.939563e-16,-5.022641e-21,-1.137312e-12
5172,1293.000000,4,3.175238e-14,1.616327e-16,3.291186e-20,4.324541e-12
5173,1293.250000,4,3.197442e-14,1.293081e-16,-1.085592e-20,5.497824e-13
5174,1293.500000,4,3.153033e-14,1.616376e-16,1.258638e-20,-3.939071e-12
5175,1293.750000,4,3.219647e-14,1.293120e-16,6.991331e-21,-3.558487e-12
5176,1294.000000,4,3.241851e-14,1.348001e-16,-1.052505e-20,5.006218e-12
5177,1294.250000,4,3.197442e-14,1.293159e-16,-1.444257e-20,1.394440e-13
5178,1294.500000,4,3.241851e-14,1.293179e-16,-1.922368e-21,-6.039613e-14
5179,1294.750000,4,3.197442e-14,1.320311e-16,4.547508e-20,5.200285e-13
5180,1295.000000,4,3.241851e-14,1.616523e-16,-1.720536e-21,-8.686385e-13
5181,1295.250000,4,3.153033e-14,1.320190e-16,-2.011372e-20,-6.159073e-12
5182,1295.500000,4,3.197442e-14,1.293257e-16,-2.769401e-21,5.104805e-12
5183,1295.750000,4,3.219647e-14,1.293277e-16,1.595466e-20,3.675726e-12
5184,1296.000000,4,3.153033e-14,1.485011e-16,1.455176e-20,-2.253753e-12
5185,1296.250000,4,3.241851e-14,9.699869e-17,4.152447e-21,3.552714e-13
5186,1296.500000,4,3.219647e-14,1.429880e-16,-3.014577e-20,-5.174083e-12
5187,1296.750000,4,3.197442e-14,1.293355e-16,-1.106768e-20,2.923439e-12
5188,1297.000000,4,3.219647e-14,1.293375e-16,-7.613370e-21,2.100098e-12
5189,1297.250000,4,3.241851e-14,1.374696e-16,1.849576e-21,-5.392131e-12
5190,1297.500000,4,3.175238e-14,1.293414e-16,-3.467541e-21,-2.325695e-12
5191,1297.750000,4,3.197442e-14,1.293433e-16,-5.952392e-21,7.095657e-12
5192,1298.000000,4,3.197442e-14,1.616816e-16,-1.244411e-20,-1.110223e-14
5193,1298.250000,4,3.241851e-14,1.616840e-16,-1.442603e-21,-9.587886e-13
5194,1298.500000,4,3.153033e-14,1.940237e-16,1.394957e-20,-6.692424e-13
5195,1298.750000,4,3.219647e-14,1.293511e-16,2.012034e-20,3.019807e-13
5196,1299.000000,4,3.219647e-14,1.293530e-16,6.703472e-21,-1.262546e-12
5197,1299.250000,4,3.197442e-14,1.293550e-16,1.773475e-20,1.109335e-12
5198,1299.500000,4,3.219647e-14,1.616962e-16,1.694066e-21,2.665423e-12
5199,1299.750000,4,3.175238e-14,1.319103e-16,2.023284e-20,-1.448175e-12
5200,1300.000000,4,3.197442e-14,1.374002e-16,1.204375e-21,-8.624212e-13
5201,1300.250000,4,3.175238e-14,1.293628e-16,-4.198769e-21,3.976819e-12
5202,1300.500000,4,3.219647e-14,1.293647e-16,9.323980e-21,-2.954970e-12
5203,1300.750000,4,3.197442e-14,1.293667e-16,6.551270e-21,7.984724e-13
5204,1301.000000,4,3.197442e-14,1.318799e-16,-3.364971e-21,-7.434053e-13
5205,1301.250000,4,3.219647e-14,1.293705e-16,2.621501e-20,1.698197e-12
5206,1301.500000,4,3.197442e-14,1.293725e-16,2.624479e-20,5.180301e-12
5207,1301.750000,4,3.219647e-14,1.293744e-16,-3.943666e-20,3.066880e-12
5208,1302.000000,4,3.197442e-14,1.318556e-16,7.715941e-21,-1.324718e-12
5209,1302.250000,4,3.264056e-14,1.293783e-16,-4.172299e-21,2.389644e-12
5210,1302.500000,4,3.175238e-14,1.318435e-16,9.575443e-21,2.517098e-12
5211,1302.750000,4,3.241851e-14,1.293822e-16,-1.124966e-22,-1.461054e-13
5212,1303.000000,4,3.197442e-14,1.483102e-16,-2.102362e-20,2.593037e-12
5213,1303.250000,4,3.197442e-14,1.483034e-16,-3.765326e-21,2.345235e-12
5214,1303.500000,4,3.264056e-14,1.940820e-16,-2.488490e-20,-1.326494e-12
5215,1303.750000,4,3.241851e-14,1.293900e-16,1.708955e-20,2.674305e-12
5216,1304.000000,4,3.219647e-14,1.372989e-16,1.769836e-20,-5.391243e-13
5217,1304.250000,4,3.197442e-14,1.293938e-16,4.539567e-21,1.066702e-12
5218,1304.500000,4,3.197442e-14,1.293958e-16,2.212212e-20,2.762235e-13
5219,1304.750000,4,3.175238e-14,1.293977e-16,3.178028e-20,-2.624123e-12
5220,1305.000000,4,3.219647e-14,1.482554e-16,-4.409534e-20,2.353673e-12
5221,1305.250000,4,3.197442e-14,1.294016e-16,-1.753623e-21,-2.106315e-12
5222,1305.500000,4,3.241851e-14,1.617544e-16,6.594284e-21,1.223910e-12
5223,1305.750000,4,3.241851e-14,1.317642e-16,2.183757e-22,-3.996803e-13
5224,1306.000000,4,3.197442e-14,1.294074e-16,4.086272e-21,2.671197e-12
5225,1306.250000,4,3.197442e-14,1.317520e-16,1.885641e-20,1.058265e-12
5226,1306.500000,4,3.197442e-14,1.294113e-16,3.362985e-20,3.901324e-12
5227,1306.750000,4,3.197442e-14,1.294133e-16,-1.151435e-20,7.722267e-12
5228,1307.000000,4,3.219647e-14,1.294152e-16,1.955786e-20,-5.963674e-12
5229,1307.250000,4,3.197442e-14,1.294171e-16,3.640918e-20,9.272583e-13
5230,1307.500000,4,3.241851e-14,1.294191e-16,2.018652e-20,-1.179945e-12
5231,1307.750000,4,3.175238e-14,1.294210e-16,3.070164e-20,4.563905e-12
5232,1308.000000,4,3.197442e-14,1.294230e-16,5.649974e-20,-4.219736e-12
5233,1308.250000,4,3.219647e-14,1.591412e-16,-1.498520e-20,6.106227e-13
5234,1308.500000,4,3.197442e-14,1.294268e-16,1.298012e-20,-2.780443e-12
5235,1308.750000,4,3.241851e-14,1.294288e-16,5.130505e-20,-2.387424e-12
5236,1309.000000,4,3.219647e-14,1.294307e-16,3.783193e-20,4.509282e-12
5237,1309.250000,4,3.241851e-14,1.294327e-16,1.266579e-20,1.009859e-12
5238,1309.500000,4,3.219647e-14,1.294346e-16,1.069048e-20,-3.165912e-12
5239,1309.750000,4,3.197442e-14,1.294365e-16,2.665176e-20,-3.506972e-12
5240,1310.000000,4,3.241851e-14,1.371460e-16,-1.893913e-20,-1.295852e-12
5241,1310.250000,4,3.219647e-14,1.294404e-16,2.644331e-20,-3.703704e-12
5242,1310.500000,4,3.175238e-14,1.316479e-16,-2.071260e-21,5.619061e-12
5243,1310.750000,4,3.219647e-14,1.206716e-16,-3.186300e-20,4.789946e-12
5244,1311.000000,4,3.197442e-14,1.294462e-16,3.460924e-21,-6.465495e-12
5245,1311.250000,4,3.197442e-14,1.294482e-16,-1.414479e-20,-7.685852e-12
5246,1311.500000,4,3.264056e-14,1.618126e-16,3.040716e-21,-2.356781e-12
5247,1311.750000,4,3.219647e-14,1.294521e-16,6.772955e-21,-4.662937e-14
5248,1312.000000,4,3.219647e-14,1.618175e-16,-8.926933e-21,5.673684e-12
5249,1312.250000,4,3.175238e-14,1.618199e-16,-1.027027e-20,8.926193e-14
5250,1312.500000,4,3.219647e-14,1.294579e-16,2.056371e-20,-1.277645e-12
5251,1312.750000,4,3.241851e-14,1.425586e-16,8.255263e-21,-1.685319e-12
5252,1313.000000,4,3.241851e-14,1.294618e-16,4.574309e-20,3.674838e-12
5253,1313.250000,4,3.153033e-14,1.618296e-16,6.948317e-22,-5.073719e-12
5254,1313.500000,4,3.219647e-14,1.618320e-16,1.190147e-20,-2.252420e-12
5255,1313.750000,4,3.219647e-14,1.294676e-16,-1.057468e-20,9.650059e-13
5256,1314.000000,4,3.197442e-14,1.294695e-16,9.396772e-21,-2.996714e-12
5257,1314.250000,4,3.219647e-14,1.294714e-16,-2.620508e-21,-3.218315e-12
5258,1314.500000,4,3.241851e-14,1.425119e-16,1.344665e-20,7.674306e-12
5259,1314.750000,4,3.175238e-14,1.315433e-16,1.827407e-20,6.439738e-12
5260,1315.000000,4,3.175238e-14,1.294773e-16,1.685794e-20,7.809309e-12
5261,1315.250000,4,3.197442e-14,1.618490e-16,-7.709323e-22,-2.564615e-12
5262,1315.500000,4,3.175238e-14,1.616659e-16,-1.290402e-21,2.505995e-12
5263,1315.750000,4,3.197442e-14,1.618538e-16,-2.719770e-21,-1.559641e-12
5264,1316.000000,4,3.175238e-14,1.294850e-16,1.470396e-20,-1.557421e-12
5265,1316.250000,4,3.219647e-14,1.479446e-16,2.534812e-20,3.905321e-12
5266,1316.500000,4,3.219647e-14,1.294889e-16,2.547716e-20,-3.246736e-12
5267,1316.750000,4,3.197442e-14,1.479307e-16,-6.792807e-21,4.713563e-12
5268,1317.000000,4,3.219647e-14,1.294928e-16,-9.595295e-23,1.961542e-12
5269,1317.250000,4,3.175238e-14,1.294947e-16,-2.262504e-20,1.549871e-12
5270,1317.500000,4,3.219647e-14,1.294966e-16,2.401802e-20,3.060663e-12
5271,1317.750000,4,3.197442e-14,1.294986e-16,1.258969e-20,-1.744827e-12
5272,1318.000000,4,3.241851e-14,1.295005e-16,-1.604730e-21,4.130030e-12
5273,1318.250000,4,3.219647e-14,1.618781e-16,4.780111e-20,9.117151e-13
5274,1318.500000,4,3.197442e-14,1.295044e-16,-8.165927e-21,2.594369e-12
5275,1318.750000,4,3.197442e-14,1.295063e-16,1.590834e-20,-7.429612e-13
5276,1319.000000,4,3.219647e-14,1.295083e-16,-1.370473e-20,3.173906e-12
5277,1319.250000,4,3.197442e-14,1.341703e-16,-6.690237e-21,-7.100542e-12
5278,1319.500000,4,3.197442e-14,1.697585e-16,9.965872e-21,-1.033840e-12
5279,1319.750000,4,3.241851e-14,1.618926e-16,2.946417e-20,-4.311218e-12
5280,1320.000000,4,3.197442e-14,1.618950e-16,-1.170295e-20,1.760814e-12
5281,1320.250000,4,3.197442e-14,1.533086e-16,-6.531418e-21,-5.273115e-12
5282,1320.500000,4,3.219647e-14,1.259262e-16,-1.657670e-20,-4.544365e-12
5283,1320.750000,4,3.197442e-14,1.619023e-16,6.203855e-21,5.218048e-13
5284,1321.000000,4,3.197442e-14,1.295237e-16,-6.286573e-22,-6.666667e-12
5285,1321.250000,4,3.197442e-14,1.295257e-16,1.541865e-20,-1.089795e-12
5286,1321.500000,4,3.219647e-14,1.040068e-16,-1.907809e-20,-3.185452e-12
5287,1321.750000,4,3.219647e-14,1.295295e-16,3.830839e-20,-7.061018e-14
5288,1322.000000,4,3.219647e-14,1.295315e-16,-8.447168e-21,-3.846701e-12
5289,1322.250000,4,3.175238e-14,1.295334e-16,-4.410527e-21,2.908784e-13
5290,1322.500000,4,3.241851e-14,1.295354e-16,-6.140989e-21,1.433520e-12
5291,1322.750000,4,3.197442e-14,1.619216e-16,1.919059e-20,4.320988e-12
5292,1323.000000,4,3.219647e-14,1.295392e-16,9.555590e-21,-4.040768e-12
5293,1323.250000,4,3.197442e-14,1.295412e-16,-7.841672e-22,6.725287e-12
5294,1323.500000,4,3.197442e-14,1.295431e-16,1.310585e-20,3.527845e-12
5295,1323.750000,4,3.219647e-14,1.295450e-16,-1.270549e-21,8.235190e-12
5296,1324.000000,4,3.197442e-14,1.619337e-16,8.159310e-21,-3.284040e-12
5297,1324.250000,4,3.197442e-14,1.619361e-16,-2.994394e-21,3.930190e-13
5298,1324.500000,4,3.197442e-14,1.295508e-16,2.410404e-20,-1.096900e-13
5299,1324.750000,4,3.219647e-14,1.295528e-16,5.078889e-21,-1.739497e-12
5300,1325.000000,4,3.197442e-14,1.295547e-16,4.559420e-21,5.332179e-12
5301,1325.250000,4,3.219647e-14,1.295566e-16,-5.343587e-21,1.018075e-11
5302,1325.500000,4,3.197442e-14,1.295586e-16,1.608701e-20,-1.031619e-12
5303,1325.750000,4,3.219647e-14,1.295605e-16,1.929647e-20,1.875833e-12
5304,1326.000000,4,3.241851e-14,1.619530e-16,1.057799e-20,-2.513101e-12
5305,1326.250000,4,3.241851e-14,1.295644e-16,8.026961e-21,9.863221e-13
5306,1326.500000,4,3.241851e-14,1.295663e-16,-6.356056e-21,-1.320721e-12
5307,1326.750000,4,3.219647e-14,1.295682e-16,2.065635e-20,5.884626e-12
5308,1327.000000,4,3.219647e-14,1.295702e-16,1.886303e-20,-3.583800e-12
5309,1327.250000,4,3.219647e-14,1.295721e-16,1.968690e-20,9.596768e-12
5310,1327.500000,4,3.219647e-14,1.295740e-16,1.288417e-20,-2.200462e-12
5311,1327.750000,4,3.197442e-14,1.295760e-16,8.907081e-21,3.677059e-12
5312,1328.000000,4,3.219647e-14,1.295779e-16,-1.754285e-20,4.818368e-13
5313,1328.250000,4,3.197442e-14,1.619748e-16,2.577164e-20,6.210588e-12
5314,1328.500000,4,3.197442e-14,1.295818e-16,3.817935e-20,-1.880274e-12
5315,1328.750000,4,3.175238e-14,1.202715e-16,-2.911676e-20,4.545697e-12
5316,1329.000000,4,3.175238e-14,1.619820e-16,3.479783e-20,2.496225e-12
5317,1329.250000,4,3.219647e-14,1.366600e-16,1.044564e-20,-1.380229e-12
5318,1329.500000,4,3.175238e-14,1.295895e-16,3.010937e-21,-3.790301e-12
5319,1329.750000,4,3.219647e-14,1.366478e-16,9.840141e-21,1.236344e-12
5320,1330.000000,4,3.219647e-14,1.175119e-16,-2.445477e-20,-3.142375e-12
5321,1330.250000,4,3.197442e-14,1.147740e-16,-1.512748e-20,4.297895e-12
5322,1330.500000,4,3.175238e-14,1.502926e-16,9.373611e-21,-1.048495e-12
5323,1330.750000,4,3.197442e-14,1.092989e-16,2.809105e-20,1.117773e-12
5324,1331.000000,4,3.219647e-14,1.296011e-16,-2.113612e-20,-5.188738e-12
5325,1331.250000,4,3.219647e-14,1.296030e-16,1.514071e-20,5.901946e-13
5326,1331.500000,4,3.197442e-14,1.296049e-16,-2.346877e-20,9.769963e-13
5327,1331.750000,4,3.219647e-14,1.365994e-16,1.899207e-20,-3.210765e-12
5328,1332.000000,4,3.219647e-14,1.296088e-16,7.990565e-21,1.795897e-12
5329,1332.250000,4,3.175238e-14,1.475143e-16,6.382526e-21,1.481038e-12
5330,1332.500000,4,3.241851e-14,1.296127e-16,6.667076e-21,-5.337508e-12
5331,1332.750000,4,3.197442e-14,1.296146e-16,4.277847e-20,7.860379e-13
5332,1333.000000,4,3.197442e-14,1.296165e-16,-1.627230e-20,-3.763212e-12
5333,1333.250000,4,3.219647e-14,1.474883e-16,2.477571e-20,2.073008e-12
5334,1333.500000,4,3.241851e-14,1.296204e-16,-1.975638e-20,3.395950e-12
5335,1333.750000,4,3.175238e-14,1.296223e-16,1.195111e-20,6.966427e-12
5336,1334.000000,4,3.197442e-14,1.296242e-16,4.665299e-22,1.824318e-12
5337,1334.250000,4,3.197442e-14,1.620327e-16,-1.687448e-22,-4.821477e-12
5338,1334.500000,4,3.175238e-14,1.620351e-16,-3.630330e-20,-8.947065e-12
5339,1334.750000,4,3.197442e-14,1.944451e-16,2.082510e-20,-7.296386e-13
5340,1335.000000,4,3.197442e-14,1.296320e-16,9.962563e-21,5.047518e-12
5341,1335.250000,4,3.241851e-14,1.092122e-16,3.247842e-20,-1.560085e-12
5342,1335.500000,4,3.197442e-14,1.296358e-16,-2.043798e-20,-3.259615e-12
5343,1335.750000,4,3.219647e-14,1.528836e-16,6.706780e-21,8.584244e-12
5344,1336.000000,4,3.175238e-14,1.296397e-16,-1.612010e-20,1.181721e-12
5345,1336.250000,4,3.197442e-14,1.296416e-16,-2.338274e-20,-3.752554e-12
5346,1336.500000,4,3.175238e-14,1.620544e-16,-2.708851e-20,-9.707790e-13
5347,1336.750000,4,3.197442e-14,1.296455e-16,2.526871e-20,3.440359e-12
5348,1337.000000,4,3.197442e-14,1.296474e-16,2.236696e-21,-4.407585e-12
5349,1337.250000,4,3.219647e-14,1.296493e-16,-1.383377e-20,1.904699e-12
5350,1337.500000,4,3.219647e-14,1.296513e-16,9.727644e-21,1.545430e-12
5351,1337.750000,4,3.219647e-14,1.296532e-16,3.190601e-20,-3.851586e-12
5352,1338.000000,4,3.197442e-14,1.296551e-16,5.293956e-22,6.472600e-12
5353,1338.250000,4,3.153033e-14,1.296570e-16,2.482204e-20,-4.254375e-12
5354,1338.500000,4,3.219647e-14,1.364375e-16,5.065654e-21,7.859935e-12
5355,1338.750000,4,3.241851e-14,1.296609e-16,1.515726e-20,1.036504e-12
5356,1339.000000,4,3.197442e-14,1.296628e-16,-9.462946e-21,6.386003e-13
5357,1339.250000,4,3.241851e-14,1.473333e-16,3.304752e-20,3.592682e-12
5358,1339.500000,4,3.175238e-14,1.296667e-16,-2.510989e-20,3.244072e-12
5359,1339.750000,4,3.219647e-14,1.296686e-16,3.197549e-20,-2.440714e-12
5360,1340.000000,4,3.175238e-14,1.296705e-16,5.012715e-21,1.201261e-12
5361,1340.250000,4,3.175238e-14,1.296725e-16,1.475028e-20,4.069189e-12
5362,1340.500000,4,3.241851e-14,1.296744e-16,-1.598775e-20,4.902745e-13
5363,1340.750000,4,3.219647e-14,1.620954e-16,2.831936e-20,-2.758682e-12
5364,1341.000000,4,3.219647e-14,1.296783e-16,1.079967e-20,-3.851586e-12
5365,1341.250000,4,3.219647e-14,1.296802e-16,3.920836e-21,-1.580958e-13
5366,1341.500000,4,3.197442e-14,1.621026e-16,-4.443614e-21,3.578027e-12
5367,1341.750000,4,3.175238e-14,1.296840e-16,-2.336951e-20,-3.269385e-12
5368,1342.000000,4,3.197442e-14,1.621075e-16,-3.196226e-21,8.619772e-13
5369,1342.250000,4,3.241851e-14,1.472563e-16,2.016666e-20,6.132428e-12
5370,1342.500000,4,3.219647e-14,1.145277e-16,3.929439e-20,5.186962e-13
5371,1342.750000,4,3.175238e-14,1.945376e-16,-3.616434e-21,3.438139e-12
5372,1343.000000,4,3.219647e-14,1.296937e-16,-4.016458e-20,3.525624e-12
5373,1343.250000,4,3.264056e-14,1.296956e-16,2.077878e-21,-2.168488e-12
5374,1343.500000,4,3.175238e-14,1.296975e-16,-1.717889e-20,-6.021850e-13
5375,1343.750000,4,3.219647e-14,1.945492e-16,1.028020e-20,1.513012e-12
5376,1344.000000,4,3.219647e-14,1.297014e-16,-6.878834e-21,1.012568e-11
5377,1344.250000,4,3.175238e-14,1.444792e-16,2.301878e-20,-6.804779e-12
5378,1344.500000,4,3.197442e-14,1.297052e-16,-1.234815e-20,-3.165024e-12
5379,1344.750000,4,3.153033e-14,1.417409e-16,7.183236e-21,9.943157e-13
5380,1345.000000,4,3.197442e-14,1.297091e-16,-1.193456e-20,8.730794e-13
5381,1345.250000,4,3.197442e-14,1.362775e-16,-2.570877e-21,3.561595e-13
5382,1345.500000,4,3.197442e-14,1.580751e-16,-1.727153e-20,5.571987e-12
5383,1345.750000,4,3.241851e-14,1.297149e-16,4.703680e-20,8.335554e-13
5384,1346.000000,4,3.219647e-14,1.471606e-16,3.270341e-20,1.119105e-12
5385,1346.250000,4,3.241851e-14,1.297187e-16,-1.394627e-20,-6.816325e-12
