record_type,time_s,time_h,radius_cm,r_cm,is_surface,temperature_C,moisture_kgkg
sample_fixed,1080,0.30000000,1.9238,1.3000,0,30.1315,2.5500
sample_fixed,1080,0.30000000,1.9238,1.4000,0,30.3867,2.5496
sample_fixed,1080,0.30000000,1.9238,1.5000,0,30.6710,2.5461
sample_fixed,1080,0.30000000,1.9238,1.6000,0,30.9869,2.5224
sample_fixed,1080,0.30000000,1.9238,1.7000,0,31.3381,2.4179
sample_fixed,1080,0.30000000,1.9238,1.8000,0,31.7313,2.1072
sample_fixed,1080,0.30000000,1.9238,1.9000,0,32.1817,1.4695
sample_surface,1080,0.30000000,1.9238,1.9238,1,32.3010,1.2667
sample_fixed,1140,0.31666667,1.9196,0.0000,0,28.8920,2.5500
sample_fixed,1140,0.31666667,1.9196,0.1000,0,28.8995,2.5500
sample_fixed,1140,0.31666667,1.9196,0.2000,0,28.9222,2.5500
sample_fixed,1140,0.31666667,1.9196,0.3000,0,28.9603,2.5500
sample_fixed,1140,0.31666667,1.9196,0.4000,0,29.0142,2.5500
sample_fixed,1140,0.31666667,1.9196,0.5000,0,29.0845,2.5500
sample_fixed,1140,0.31666667,1.9196,0.6000,0,29.1720,2.5500
sample_fixed,1140,0.31666667,1.9196,0.7000,0,29.2775,2.5500
sample_fixed,1140,0.31666667,1.9196,0.8000,0,29.4023,2.5500
sample_fixed,1140,0.31666667,1.9196,0.9000,0,29.5473,2.5500
sample_fixed,1140,0.31666667,1.9196,1.0000,0,29.7140,2.5500
sample_fixed,1140,0.31666667,1.9196,1.1000,0,29.9039,2.5500
sample_fixed,1140,0.31666667,1.9196,1.2000,0,30.1187,2.5500
sample_fixed,1140,0.31666667,1.9196,1.3000,0,30.3600,2.5500
sample_fixed,1140,0.31666667,1.9196,1.4000,0,30.6300,2.5494
sample_fixed,1140,0.31666667,1.9196,1.5000,0,30.9307,2.5444
sample_fixed,1140,0.31666667,1.9196,1.6000,0,31.2643,2.5146
sample_fixed,1140,0.31666667,1.9196,1.7000,0,31.6339,2.3947
sample_fixed,1140,0.31666667,1.9196,1.8000,0,32.0447,2.0631
sample_fixed,1140,0.31666667,1.9196,1.9000,0,32.5094,1.4158
sample_surface,1140,0.31666667,1.9196,1.9196,1,32.6093,1.2513
sample_fixed,1200,0.33333333,1.9153,0.0000,0,29.0390,2.5500
sample_fixed,1200,0.33333333,1.9153,0.1000,0,29.0471,2.5500
sample_fixed,1200,0.33333333,1.9153,0.2000,0,29.0715,2.5500
sample_fixed,1200,0.33333333,1.9153,0.3000,0,29.1124,2.5500
sample_fixed,1200,0.33333333,1.9153,0.4000,0,29.1702,2.5500
sample_fixed,1200,0.33333333,1.9153,0.5000,0,29.2456,2.5500
sample_fixed,1200,0.33333333,1.9153,0.6000,0,29.3391,2.5500
sample_fixed,1200,0.33333333,1.9153,0.7000,0,29.4519,2.5500
sample_fixed,1200,0.33333333,1.9153,0.8000,0,29.5848,2.5500
sample_fixed,1200,0.33333333,1.9153,0.9000,0,29.7391,2.5500
sample_fixed,1200,0.33333333,1.9153,1.0000,0,29.9161,2.5500
sample_fixed,1200,0.33333333,1.9153,1.1000,0,30.1173,2.5500
sample_fixed,1200,0.33333333,1.9153,1.2000,0,30.3443,2.5500
sample_fixed,1200,0.33333333,1.9153,1.3000,0,30.5987,2.5499
sample_fixed,1200,0.33333333,1.9153,1.4000,0,30.8824,2.5490
sample_fixed,1200,0.33333333,1.9153,1.5000,0,31.1970,2.5422
sample_fixed,1200,0.33333333,1.9153,1.6000,0,31.5448,2.5055
sample_fixed,1200,0.33333333,1.9153,1.7000,0,31.9288,2.3700
sample_fixed,1200,0.33333333,1.9153,1.8000,0,32.3551,2.0189
sample_fixed,1200,0.33333333,1.9153,1.9000,0,32.8383,1.3640
sample_surface,1200,0.33333333,1.9153,1.9153,1,32.9195,1.2368
sample_fixed,1260,0.35000000,1.9111,0.0000,0,29.1967,2.5500
sample_fixed,1260,0.35000000,1.9111,0.1000,0,29.2053,2.5500
sample_fixed,1260,0.35000000,1.9111,0.2000,0,29.2313,2.5500
sample_fixed,1260,0.35000000,1.9111,0.3000,0,29.2750,2.5500
sample_fixed,1260,0.35000000,1.9111,0.4000,0,29.3367,2.5500
sample_fixed,1260,0.35000000,1.9111,0.5000,0,29.4170,2.5500
sample_fixed,1260,0.35000000,1.9111,0.6000,0,29.5166,2.5500
sample_fixed,1260,0.35000000,1.9111,0.7000,0,29.6364,2.5500
sample_fixed,1260,0.35000000,1.9111,0.8000,0,29.7774,2.5500
sample_fixed,1260,0.35000000,1.9111,0.9000,0,29.9407,2.5500
sample_fixed,1260,0.35000000,1.9111,1.0000,0,30.1278,2.5500
sample_fixed,1260,0.35000000,1.9111,1.1000,0,30.3398,2.5500
sample_fixed,1260,0.35000000,1.9111,1.2000,0,30.5784,2.5500
sample_fixed,1260,0.35000000,1.9111,1.3000,0,30.8450,2.5499
sample_fixed,1260,0.35000000,1.9111,1.4000,0,31.1411,2.5486
sample_fixed,1260,0.35000000,1.9111,1.5000,0,31.4684,2.5395
sample_fixed,1260,0.35000000,1.9111,1.6000,0,31.8283,2.4953
sample_fixed,1260,0.35000000,1.9111,1.7000,0,32.2231,2.3440
sample_fixed,1260,0.35000000,1.9111,1.8000,0,32.6579,1.9747
sample_fixed,1260,0.35000000,1.9111,1.9000,0,33.1460,1.3141
sample_surface,1260,0.35000000,1.9111,1.9111,1,33.2048,1.2232
sample_fixed,1320,0.36666667,1.9069,0.0000,0,29.3647,2.5500
sample_fixed,1320,0.36666667,1.9069,0.1000,0,29.3738,2.5500
sample_fixed,1320,0.36666667,1.9069,0.2000,0,29.4015,2.5500
sample_fixed,1320,0.36666667,1.9069,0.3000,0,29.4479,2.5500
sample_fixed,1320,0.36666667,1.9069,0.4000,0,29.5134,2.5500
sample_fixed,1320,0.36666667,1.9069,0.5000,0,29.5985,2.5500
sample_fixed,1320,0.36666667,1.9069,0.6000,0,29.7040,2.5500
sample_fixed,1320,0.36666667,1.9069,0.7000,0,29.8306,2.5500
sample_fixed,1320,0.36666667,1.9069,0.8000,0,29.9794,2.5500
sample_fixed,1320,0.36666667,1.9069,0.9000,0,30.1515,2.5500
sample_fixed,1320,0.36666667,1.9069,1.0000,0,30.3479,2.5500
sample_fixed,1320,0.36666667,1.9069,1.1000,0,30.5699,2.5500
sample_fixed,1320,0.36666667,1.9069,1.2000,0,30.8188,2.5500
sample_fixed,1320,0.36666667,1.9069,1.3000,0,31.0960,2.5498
sample_fixed,1320,0.36666667,1.9069,1.4000,0,31.4029,2.5479
sample_fixed,1320,0.36666667,1.9069,1.5000,0,31.7410,2.5362
sample_fixed,1320,0.36666667,1.9069,1.6000,0,32.1127,2.4838
sample_fixed,1320,0.36666667,1.9069,1.7000,0,32.5217,2.3168
sample_fixed,1320,0.36666667,1.9069,1.8000,0,32.9759,1.9309
sample_fixed,1320,0.36666667,1.9069,1.9000,0,33.4935,1.2660
sample_surface,1320,0.36666667,1.9069,1.9069,1,33.5324,1.2105
sample_fixed,1380,0.38333333,1.9026,0.0000,0,29.5428,2.5500
sample_fixed,1380,0.38333333,1.9026,0.1000,0,29.5525,2.5500
sample_fixed,1380,0.38333333,1.9026,0.2000,0,29.5818,2.5500
sample_fixed,1380,0.38333333,1.9026,0.3000,0,29.6308,2.5500
sample_fixed,1380,0.38333333,1.9026,0.4000,0,29.6999,2.5500
sample_fixed,1380,0.38333333,1.9026,0.5000,0,29.7897,2.5500
sample_fixed,1380,0.38333333,1.9026,0.6000,0,29.9008,2.5500
sample_fixed,1380,0.38333333,1.9026,0.7000,0,30.0340,2.5500
sample_fixed,1380,0.38333333,1.9026,0.8000,0,30.1901,2.5500
sample_fixed,1380,0.38333333,1.9026,0.9000,0,30.3702,2.5500
sample_fixed,1380,0.38333333,1.9026,1.0000,0,30.5754,2.5500
sample_fixed,1380,0.38333333,1.9026,1.1000,0,30.8070,2.5500
sample_fixed,1380,0.38333333,1.9026,1.2000,0,31.0663,2.5500
sample_fixed,1380,0.38333333,1.9026,1.3000,0,31.3547,2.5496
sample_fixed,1380,0.38333333,1.9026,1.4000,0,31.6739,2.5471
sample_fixed,1380,0.38333333,1.9026,1.5000,0,32.0255,2.5322
sample_fixed,1380,0.38333333,1.9026,1.6000,0,32.4117,2.4711
sample_fixed,1380,0.38333333,1.9026,1.7000,0,32.8359,2.2886
sample_fixed,1380,0.38333333,1.9026,1.8000,0,33.3046,1.8873
sample_fixed,1380,0.38333333,1.9026,1.9000,0,33.8345,1.2197
sample_surface,1380,0.38333333,1.9026,1.9026,1,33.8497,1.1987
sample_fixed,1440,0.40000000,1.8984,0.0000,0,29.7308,2.5500
sample_fixed,1440,0.40000000,1.8984,0.1000,0,29.7410,2.5500
sample_fixed,1440,0.40000000,1.8984,0.2000,0,29.7718,2.5500
sample_fixed,1440,0.40000000,1.8984,0.3000,0,29.8233,2.5500
sample_fixed,1440,0.40000000,1.8984,0.4000,0,29.8959,2.5500
sample_fixed,1440,0.40000000,1.8984,0.5000,0,29.9901,2.5500
sample_fixed,1440,0.40000000,1.8984,0.6000,0,30.1065,2.5500
sample_fixed,1440,0.40000000,1.8984,0.7000,0,30.2459,2.5500
sample_fixed,1440,0.40000000,1.8984,0.8000,0,30.4092,2.5500
sample_fixed,1440,0.40000000,1.8984,0.9000,0,30.5973,2.5500
sample_fixed,1440,0.40000000,1.8984,1.0000,0,30.8113,2.5500
sample_fixed,1440,0.40000000,1.8984,1.1000,0,31.0525,2.5500
sample_fixed,1440,0.40000000,1.8984,1.2000,0,31.3220,2.5499
sample_fixed,1440,0.40000000,1.8984,1.3000,0,31.6212,2.5495
sample_fixed,1440,0.40000000,1.8984,1.4000,0,31.9515,2.5460
sample_fixed,1440,0.40000000,1.8984,1.5000,0,32.3141,2.5276
sample_fixed,1440,0.40000000,1.8984,1.6000,0,32.7109,2.4572
sample_fixed,1440,0.40000000,1.8984,1.7000,0,33.1449,2.2595
sample_fixed,1440,0.40000000,1.8984,1.8000,0,33.6227,1.8441
sample_surface,1440,0.40000000,1.8984,1.8984,1,34.1521,1.1875
sample_fixed,1500,0.41666667,1.8942,0.0000,0,29.9280,2.5500
sample_fixed,1500,0.41666667,1.8942,0.1000,0,29.9387,2.5500
sample_fixed,1500,0.41666667,1.8942,0.2000,0,29.9710,2.5500
sample_fixed,1500,0.41666667,1.8942,0.3000,0,30.0249,2.5500
sample_fixed,1500,0.41666667,1.8942,0.4000,0,30.1009,2.5500
sample_fixed,1500,0.41666667,1.8942,0.5000,0,30.1994,2.5500
sample_fixed,1500,0.41666667,1.8942,0.6000,0,30.3211,2.5500
sample_fixed,1500,0.41666667,1.8942,0.7000,0,30.4665,2.5500
sample_fixed,1500,0.41666667,1.8942,0.8000,0,30.6367,2.5500
sample_fixed,1500,0.41666667,1.8942,0.9000,0,30.8324,2.5500
sample_fixed,1500,0.41666667,1.8942,1.0000,0,31.0547,2.5500
sample_fixed,1500,0.41666667,1.8942,1.1000,0,31.3047,2.5500
sample_fixed,1500,0.41666667,1.8942,1.2000,0,31.5833,2.5499
sample_fixed,1500,0.41666667,1.8942,1.3000,0,31.8917,2.5492
sample_fixed,1500,0.41666667,1.8942,1.4000,0,32.2307,2.5446
sample_fixed,1500,0.41666667,1.8942,1.5000,0,32.6012,2.5222
sample_fixed,1500,0.41666667,1.8942,1.6000,0,33.0042,2.4422
sample_fixed,1500,0.41666667,1.8942,1.7000,0,33.4417,2.2296
sample_fixed,1500,0.41666667,1.8942,1.8000,0,33.9191,1.8015
sample_surface,1500,0.41666667,1.8942,1.8942,1,34.4187,1.1768
sample_fixed,1560,0.43333333,1.8899,0.0000,0,30.1343,2.5500
sample_fixed,1560,0.43333333,1.8899,0.1000,0,30.1455,2.5500
sample_fixed,1560,0.43333333,1.8899,0.2000,0,30.1792,2.5500
sample_fixed,1560,0.43333333,1.8899,0.3000,0,30.2354,2.5500
sample_fixed,1560,0.43333333,1.8899,0.4000,0,30.3146,2.5500
sample_fixed,1560,0.43333333,1.8899,0.5000,0,30.4173,2.5500
sample_fixed,1560,0.43333333,1.8899,0.6000,0,30.5438,2.5500
sample_fixed,1560,0.43333333,1.8899,0.7000,0,30.6950,2.5500
sample_fixed,1560,0.43333333,1.8899,0.8000,0,30.8715,2.5500
sample_fixed,1560,0.43333333,1.8899,0.9000,0,31.0740,2.5500
sample_fixed,1560,0.43333333,1.8899,1.0000,0,31.3036,2.5500
sample_fixed,1560,0.43333333,1.8899,1.1000,0,31.5608,2.5500
sample_fixed,1560,0.43333333,1.8899,1.2000,0,31.8466,2.5499
sample_fixed,1560,0.43333333,1.8899,1.3000,0,32.1616,2.5489
sample_fixed,1560,0.43333333,1.8899,1.4000,0,32.5065,2.5429
sample_fixed,1560,0.43333333,1.8899,1.5000,0,32.8823,2.5160
sample_fixed,1560,0.43333333,1.8899,1.6000,0,33.2904,2.4261
sample_fixed,1560,0.43333333,1.8899,1.7000,0,33.7344,2.1990
sample_fixed,1560,0.43333333,1.8899,1.8000,0,34.2221,1.7595
sample_surface,1560,0.43333333,1.8899,1.8899,1,34.7142,1.1666
sample_fixed,1620,0.45000000,1.8857,0.0000,0,30.3492,2.5500
sample_fixed,1620,0.45000000,1.8857,0.1000,0,30.3609,2.5500
sample_fixed,1620,0.45000000,1.8857,0.2000,0,30.3958,2.5500
sample_fixed,1620,0.45000000,1.8857,0.3000,0,30.4542,2.5500
sample_fixed,1620,0.45000000,1.8857,0.4000,0,30.5364,2.5500
sample_fixed,1620,0.45000000,1.8857,0.5000,0,30.6428,2.5500
sample_fixed,1620,0.45000000,1.8857,0.6000,0,30.7738,2.5500
sample_fixed,1620,0.45000000,1.8857,0.7000,0,30.9300,2.5500
sample_fixed,1620,0.45000000,1.8857,0.8000,0,31.1120,2.5500
sample_fixed,1620,0.45000000,1.8857,0.9000,0,31.3204,2.5500
sample_fixed,1620,0.45000000,1.8857,1.0000,0,31.5561,2.5500
sample_fixed,1620,0.45000000,1.8857,1.1000,0,31.8196,2.5500
sample_fixed,1620,0.45000000,1.8857,1.2000,0,32.1118,2.5498
sample_fixed,1620,0.45000000,1.8857,1.3000,0,32.4333,2.5484
sample_fixed,1620,0.45000000,1.8857,1.4000,0,32.7848,2.5408
sample_fixed,1620,0.45000000,1.8857,1.5000,0,33.1672,2.5091
sample_fixed,1620,0.45000000,1.8857,1.6000,0,33.5817,2.4090
sample_fixed,1620,0.45000000,1.8857,1.7000,0,34.0308,2.1679
sample_fixed,1620,0.45000000,1.8857,1.8000,0,34.5210,1.7181
sample_surface,1620,0.45000000,1.8857,1.8857,1,34.9866,1.1570
sample_fixed,1680,0.46666667,1.8815,0.0000,0,30.5720,2.5500
sample_fixed,1680,0.46666667,1.8815,0.1000,0,30.5840,2.5500
sample_fixed,1680,0.46666667,1.8815,0.2000,0,30.6202,2.5500
sample_fixed,1680,0.46666667,1.8815,0.3000,0,30.6805,2.5500
sample_fixed,1680,0.46666667,1.8815,0.4000,0,30.7654,2.5500
sample_fixed,1680,0.46666667,1.8815,0.5000,0,30.8751,2.5500
sample_fixed,1680,0.46666667,1.8815,0.6000,0,31.0100,2.5500
sample_fixed,1680,0.46666667,1.8815,0.7000,0,31.1706,2.5500
sample_fixed,1680,0.46666667,1.8815,0.8000,0,31.3575,2.5500
sample_fixed,1680,0.46666667,1.8815,0.9000,0,31.5712,2.5500
sample_fixed,1680,0.46666667,1.8815,1.0000,0,31.8123,2.5500
sample_fixed,1680,0.46666667,1.8815,1.1000,0,32.0815,2.5500
sample_fixed,1680,0.46666667,1.8815,1.2000,0,32.3792,2.5497
sample_fixed,1680,0.46666667,1.8815,1.3000,0,32.7060,2.5479
sample_fixed,1680,0.46666667,1.8815,1.4000,0,33.0625,2.5384
sample_fixed,1680,0.46666667,1.8815,1.5000,0,33.4494,2.5014
sample_fixed,1680,0.46666667,1.8815,1.6000,0,33.8682,2.3909
sample_fixed,1680,0.46666667,1.8815,1.7000,0,34.3225,2.1364
sample_fixed,1680,0.46666667,1.8815,1.8000,0,34.8203,1.6774
sample_surface,1680,0.46666667,1.8815,1.8815,1,35.2717,1.1478
sample_fixed,1740,0.48333333,1.8772,0.0000,0,30.8018,2.5500
sample_fixed,1740,0.48333333,1.8772,0.1000,0,30.8142,2.5500
sample_fixed,1740,0.48333333,1.8772,0.2000,0,30.8513,2.5500
sample_fixed,1740,0.48333333,1.8772,0.3000,0,30.9134,2.5500
sample_fixed,1740,0.48333333,1.8772,0.4000,0,31.0006,2.5500
sample_fixed,1740,0.48333333,1.8772,0.5000,0,31.1132,2.5500
sample_fixed,1740,0.48333333,1.8772,0.6000,0,31.2516,2.5500
sample_fixed,1740,0.48333333,1.8772,0.7000,0,31.4162,2.5500
sample_fixed,1740,0.48333333,1.8772,0.8000,0,31.6074,2.5500
sample_fixed,1740,0.48333333,1.8772,0.9000,0,31.8257,2.5500
sample_fixed,1740,0.48333333,1.8772,1.0000,0,32.0716,2.5500
sample_fixed,1740,0.48333333,1.8772,1.1000,0,32.3458,2.5499
sample_fixed,1740,0.48333333,1.8772,1.2000,0,32.6486,2.5496
sample_fixed,1740,0.48333333,1.8772,1.3000,0,32.9809,2.5471
sample_fixed,1740,0.48333333,1.8772,1.4000,0,33.3434,2.5355
sample_fixed,1740,0.48333333,1.8772,1.5000,0,33.7375,2.4928
sample_fixed,1740,0.48333333,1.8772,1.6000,0,34.1657,2.3718
sample_fixed,1740,0.48333333,1.8772,1.7000,0,34.6327,2.1045
sample_fixed,1740,0.48333333,1.8772,1.8000,0,35.1486,1.6374
sample_surface,1740,0.48333333,1.8772,1.8772,1,35.5948,1.1393
sample_fixed,1800,0.50000000,1.8730,0.0000,0,31.0378,2.5500
sample_fixed,1800,0.50000000,1.8730,0.1000,0,31.0505,2.5500
sample_fixed,1800,0.50000000,1.8730,0.2000,0,31.0886,2.5500
sample_fixed,1800,0.50000000,1.8730,0.3000,0,31.1522,2.5500
sample_fixed,1800,0.50000000,1.8730,0.4000,0,31.2415,2.5500
sample_fixed,1800,0.50000000,1.8730,0.5000,0,31.3567,2.5500
sample_fixed,1800,0.50000000,1.8730,0.6000,0,31.4982,2.5500
sample_fixed,1800,0.50000000,1.8730,0.7000,0,31.6663,2.5500
sample_fixed,1800,0.50000000,1.8730,0.8000,0,31.8615,2.5500
sample_fixed,1800,0.50000000,1.8730,0.9000,0,32.0842,2.5500
sample_fixed,1800,0.50000000,1.8730,1.0000,0,32.3351,2.5500
sample_fixed,1800,0.50000000,1.8730,1.1000,0,32.6147,2.5499
sample_fixed,1800,0.50000000,1.8730,1.2000,0,32.9238,2.5494
sample_fixed,1800,0.50000000,1.8730,1.3000,0,33.2632,2.5462
sample_fixed,1800,0.50000000,1.8730,1.4000,0,33.6341,2.5322
sample_fixed,1800,0.50000000,1.8730,1.5000,0,34.0379,2.4835
sample_fixed,1800,0.50000000,1.8730,1.6000,0,34.4768,2.3519
sample_fixed,1800,0.50000000,1.8730,1.7000,0,34.9553,2.0723
sample_fixed,1800,0.50000000,1.8730,1.8000,0,35.4823,1.5980
sample_surface,1800,0.50000000,1.8730,1.8730,1,35.9098,1.1313
sample_fixed,1860,0.51666667,1.8704,0.0000,0,31.2792,2.5500
sample_fixed,1860,0.51666667,1.8704,0.1000,0,31.2921,2.5500
sample_fixed,1860,0.51666667,1.8704,0.2000,0,31.3310,2.5500
sample_fixed,1860,0.51666667,1.8704,0.3000,0,31.3958,2.5500
sample_fixed,1860,0.51666667,1.8704,0.4000,0,31.4869,2.5500
sample_fixed,1860,0.51666667,1.8704,0.5000,0,31.6044,2.5500
sample_fixed,1860,0.51666667,1.8704,0.6000,0,31.7487,2.5500
sample_fixed,1860,0.51666667,1.8704,0.7000,0,31.9201,2.5500
sample_fixed,1860,0.51666667,1.8704,0.8000,0,32.1190,2.5500
sample_fixed,1860,0.51666667,1.8704,0.9000,0,32.3460,2.5500
sample_fixed,1860,0.51666667,1.8704,1.0000,0,32.6018,2.5500
sample_fixed,1860,0.51666667,1.8704,1.1000,0,32.8868,2.5499
sample_fixed,1860,0.51666667,1.8704,1.2000,0,33.2020,2.5492
sample_fixed,1860,0.51666667,1.8704,1.3000,0,33.5480,2.5452
sample_fixed,1860,0.51666667,1.8704,1.4000,0,33.9259,2.5287
sample_fixed,1860,0.51666667,1.8704,1.5000,0,34.3371,2.4745
sample_fixed,1860,0.51666667,1.8704,1.6000,0,34.7839,2.3340
sample_fixed,1860,0.51666667,1.8704,1.7000,0,35.2710,2.0455
sample_fixed,1860,0.51666667,1.8704,1.8000,0,35.8080,1.5682
sample_surface,1860,0.51666667,1.8704,1.8704,1,36.2277,1.1237
sample_fixed,1920,0.53333333,1.8677,0.0000,0,31.5253,2.5500
sample_fixed,1920,0.53333333,1.8677,0.1000,0,31.5385,2.5500
sample_fixed,1920,0.53333333,1.8677,0.2000,0,31.5781,2.5500
sample_fixed,1920,0.53333333,1.8677,0.3000,0,31.6443,2.5500
sample_fixed,1920,0.53333333,1.8677,0.4000,0,31.7371,2.5500
sample_fixed,1920,0.53333333,1.8677,0.5000,0,31.8569,2.5500
sample_fixed,1920,0.53333333,1.8677,0.6000,0,32.0040,2.5500
sample_fixed,1920,0.53333333,1.8677,0.7000,0,32.1787,2.5500
sample_fixed,1920,0.53333333,1.8677,0.8000,0,32.3815,2.5500
sample_fixed,1920,0.53333333,1.8677,0.9000,0,32.6129,2.5500
sample_fixed,1920,0.53333333,1.8677,1.0000,0,32.8735,2.5500
sample_fixed,1920,0.53333333,1.8677,1.1000,0,33.1639,2.5498
sample_fixed,1920,0.53333333,1.8677,1.2000,0,33.4847,2.5489
sample_fixed,1920,0.53333333,1.8677,1.3000,0,33.8366,2.5441
sample_fixed,1920,0.53333333,1.8677,1.4000,0,34.2202,2.5249
sample_fixed,1920,0.53333333,1.8677,1.5000,0,34.6363,2.4649
sample_fixed,1920,0.53333333,1.8677,1.6000,0,35.0859,2.3157
sample_fixed,1920,0.53333333,1.8677,1.7000,0,35.5718,2.0189
sample_fixed,1920,0.53333333,1.8677,1.8000,0,36.1007,1.5393
sample_surface,1920,0.53333333,1.8677,1.8677,1,36.4924,1.1162
sample_fixed,1980,0.55000000,1.8651,0.0000,0,31.7763,2.5500
sample_fixed,1980,0.55000000,1.8651,0.1000,0,31.7897,2.5500
sample_fixed,1980,0.55000000,1.8651,0.2000,0,31.8301,2.5500
sample_fixed,1980,0.55000000,1.8651,0.3000,0,31.8976,2.5500
sample_fixed,1980,0.55000000,1.8651,0.4000,0,31.9922,2.5500
sample_fixed,1980,0.55000000,1.8651,0.5000,0,32.1143,2.5500
sample_fixed,1980,0.55000000,1.8651,0.6000,0,32.2641,2.5500
sample_fixed,1980,0.55000000,1.8651,0.7000,0,32.4421,2.5500
sample_fixed,1980,0.55000000,1.8651,0.8000,0,32.6485,2.5500
sample_fixed,1980,0.55000000,1.8651,0.9000,0,32.8839,2.5500
sample_fixed,1980,0.55000000,1.8651,1.0000,0,33.1486,2.5500
sample_fixed,1980,0.55000000,1.8651,1.1000,0,33.4430,2.5498
sample_fixed,1980,0.55000000,1.8651,1.2000,0,33.7674,2.5485
sample_fixed,1980,0.55000000,1.8651,1.3000,0,34.1221,2.5427
sample_fixed,1980,0.55000000,1.8651,1.4000,0,34.5073,2.5206
sample_fixed,1980,0.55000000,1.8651,1.5000,0,34.9234,2.4547
sample_fixed,1980,0.55000000,1.8651,1.6000,0,35.3720,2.2970
sample_fixed,1980,0.55000000,1.8651,1.7000,0,35.8567,1.9925
sample_fixed,1980,0.55000000,1.8651,1.8000,0,36.3863,1.5111
sample_surface,1980,0.55000000,1.8651,1.8651,1,36.7653,1.1089
sample_fixed,2040,0.56666667,1.8625,0.0000,0,32.0320,2.5500
sample_fixed,2040,0.56666667,1.8625,0.1000,0,32.0457,2.5500
sample_fixed,2040,0.56666667,1.8625,0.2000,0,32.0868,2.5500
sample_fixed,2040,0.56666667,1.8625,0.3000,0,32.1555,2.5500
sample_fixed,2040,0.56666667,1.8625,0.4000,0,32.2518,2.5500
sample_fixed,2040,0.56666667,1.8625,0.5000,0,32.3760,2.5500
sample_fixed,2040,0.56666667,1.8625,0.6000,0,32.5283,2.5500
sample_fixed,2040,0.56666667,1.8625,0.7000,0,32.7090,2.5500
sample_fixed,2040,0.56666667,1.8625,0.8000,0,32.9183,2.5500
sample_fixed,2040,0.56666667,1.8625,0.9000,0,33.1567,2.5500
sample_fixed,2040,0.56666667,1.8625,1.0000,0,33.4243,2.5500
sample_fixed,2040,0.56666667,1.8625,1.1000,0,33.7213,2.5497
sample_fixed,2040,0.56666667,1.8625,1.2000,0,34.0481,2.5481
sample_fixed,2040,0.56666667,1.8625,1.3000,0,34.4049,2.5411
sample_fixed,2040,0.56666667,1.8625,1.4000,0,34.7919,2.5160
sample_fixed,2040,0.56666667,1.8625,1.5000,0,35.2100,2.4440
sample_fixed,2040,0.56666667,1.8625,1.6000,0,35.6610,2.2780
sample_fixed,2040,0.56666667,1.8625,1.7000,0,36.1493,1.9663
sample_fixed,2040,0.56666667,1.8625,1.8000,0,36.6841,1.4836
sample_surface,2040,0.56666667,1.8625,1.8625,1,37.0514,1.1020
sample_fixed,2100,0.58333333,1.8598,0.0000,0,32.2921,2.5500
sample_fixed,2100,0.58333333,1.8598,0.1000,0,32.3060,2.5500
sample_fixed,2100,0.58333333,1.8598,0.2000,0,32.3478,2.5500
sample_fixed,2100,0.58333333,1.8598,0.3000,0,32.4175,2.5500
sample_fixed,2100,0.58333333,1.8598,0.4000,0,32.5152,2.5500
sample_fixed,2100,0.58333333,1.8598,0.5000,0,32.6411,2.5500
sample_fixed,2100,0.58333333,1.8598,0.6000,0,32.7954,2.5500
sample_fixed,2100,0.58333333,1.8598,0.7000,0,32.9783,2.5500
sample_fixed,2100,0.58333333,1.8598,0.8000,0,33.1899,2.5500
sample_fixed,2100,0.58333333,1.8598,0.9000,0,33.4306,2.5500
sample_fixed,2100,0.58333333,1.8598,1.0000,0,33.7006,2.5499
sample_fixed,2100,0.58333333,1.8598,1.1000,0,34.0000,2.5496
sample_fixed,2100,0.58333333,1.8598,1.2000,0,34.3291,2.5476
sample_fixed,2100,0.58333333,1.8598,1.3000,0,34.6881,2.5393
sample_fixed,2100,0.58333333,1.8598,1.4000,0,35.0772,2.5109
sample_fixed,2100,0.58333333,1.8598,1.5000,0,35.4970,2.4328
sample_fixed,2100,0.58333333,1.8598,1.6000,0,35.9491,2.2587
sample_fixed,2100,0.58333333,1.8598,1.7000,0,36.4367,1.9403
sample_fixed,2100,0.58333333,1.8598,1.8000,0,36.9682,1.4568
sample_surface,2100,0.58333333,1.8598,1.8598,1,37.3152,1.0953
sample_fixed,2160,0.60000000,1.8572,0.0000,0,32.5559,2.5500
sample_fixed,2160,0.60000000,1.8572,0.1000,0,32.5700,2.5500
sample_fixed,2160,0.60000000,1.8572,0.2000,0,32.6123,2.5500
sample_fixed,2160,0.60000000,1.8572,0.3000,0,32.6828,2.5500
sample_fixed,2160,0.60000000,1.8572,0.4000,0,32.7817,2.5500
sample_fixed,2160,0.60000000,1.8572,0.5000,0,32.9090,2.5500
sample_fixed,2160,0.60000000,1.8572,0.6000,0,33.0649,2.5500
sample_fixed,2160,0.60000000,1.8572,0.7000,0,33.2496,2.5500
sample_fixed,2160,0.60000000,1.8572,0.8000,0,33.4632,2.5500
sample_fixed,2160,0.60000000,1.8572,0.9000,0,33.7058,2.5500
sample_fixed,2160,0.60000000,1.8572,1.0000,0,33.9777,2.5499
sample_fixed,2160,0.60000000,1.8572,1.1000,0,34.2789,2.5494
sample_fixed,2160,0.60000000,1.8572,1.2000,0,34.6095,2.5470
sample_fixed,2160,0.60000000,1.8572,1.3000,0,34.9694,2.5372
